,empyrean.csv,amanda.csv,nutz.csv,pokeglobal.csv,jhotdraw.csv,unflobtactical.csv,cascading.csv,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,pgui.csv,tradelink.csv,google-gears.csv,gstreamer.csv,crux-framework.csv,metacosm.csv,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv,cortex-vfx.csv,ffigo.csv,wikipediardware.csv,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,xapian.csv,les-indemodables.csv,mplayer-ce.csv,ng4j.csv,jmule.csv,qpe.csv,lmms.csv,yale.csv,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv,xqilla.csv,wxstudio.csv,simplewebservices.csv,biopax.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,loki-lib.csv,gnome-jabber.csv,chaosrts.csv,exl.csv
freebios.csv,0.61,0.23,0.41,0.59,0.4,0.51,0.71,0.32,0.32,0.12,0.51,0.55,0.32,0.67,0.44,0.53,0.49,0.36,0.42,0.45,0.24,0.67,0.11,0.46,0.34,0.41,0.49,0.58,0.41,0.75,0.38,0.43,0.51,0.82,0.61,0.44,0.7,0.55,0.34,0.5,0.25,0.12,0.2,0.35,0.55,0.21,0.29,0.45,0.35,0.16,0.42,0.6,0.17,0.38,0.44,0.21,0.4,0.36,0.39,0.36,0.66,0.5,0.4,0.75,0.79,0.57,0.57,0.33,0.67,0.42,0.54,0.0,0.69,0.3,0.47,0.65,0.28,0.55,0.19,0.12,0.4,0.0,0.41,0.53,0.38,0.6,0.8,0.36,1.0,0.77,0.4,0.4,0.53,0.35,1.0,0.4,0.33,0.52,0.18,0.59,0.48,0.68,0.76
fritzing.csv,0.67,0.63,0.94,0.56,0.89,0.8,0.44,0.48,0.41,0.94,0.46,0.36,0.46,0.35,0.58,0.74,0.73,0.68,0.89,0.37,0.75,1.0,0.44,0.68,0.41,0.71,0.61,0.36,0.62,0.4,0.88,0.42,0.5,0.26,0.46,0.42,0.9,0.81,0.41,0.04,0.5,0.98,0.41,0.3,0.3,0.44,0.62,0.67,0.46,0.78,0.69,0.45,0.0,0.79,0.51,0.49,0.74,0.82,0.69,0.55,0.9,0.75,0.2,0.35,0.75,0.52,0.57,0.22,1.0,0.79,0.31,1.0,0.62,0.57,0.58,0.46,0.72,0.45,0.32,0.62,0.54,1.0,0.38,0.93,0.56,0.84,0.4,0.21,1.0,0.27,0.63,0.84,0.57,1.0,1.0,0.1,0.7,0.72,0.35,0.34,0.3,0.41,0.88
gdis.csv,0.72,0.33,0.76,0.73,0.58,0.89,0.49,0.55,0.5,0.62,0.46,0.86,0.84,0.37,0.54,0.68,0.78,0.83,0.68,0.59,0.76,0.67,0.74,0.33,0.62,0.72,0.59,0.56,0.7,0.27,0.38,0.45,0.61,0.76,0.49,0.74,0.88,0.87,0.59,0.08,0.94,0.29,0.65,0.45,0.75,0.43,0.39,0.73,0.58,0.86,0.59,0.6,0.25,0.79,0.71,0.68,0.98,0.6,0.74,0.71,0.82,1.0,0.4,0.8,0.92,0.65,0.71,1.0,1.0,0.75,0.77,1.0,0.77,0.8,0.56,0.53,0.86,0.64,0.36,0.62,0.86,0.0,0.57,0.64,0.69,0.68,0.2,0.29,0.0,0.5,0.97,0.81,1.0,0.8,1.0,0.5,0.41,0.6,0.42,0.66,0.37,0.94,0.93
gebr.csv,0.91,1.0,1.0,1.0,0.97,0.89,1.0,1.0,1.0,0.81,0.85,0.73,1.0,0.92,0.7,1.0,0.99,0.94,0.84,0.91,0.95,1.0,1.0,0.8,0.86,0.99,0.87,0.89,0.87,0.8,1.0,1.0,0.96,0.61,0.98,0.9,0.76,0.87,0.98,0.92,1.0,0.98,1.0,1.0,0.85,0.98,1.0,0.98,0.77,1.0,0.93,1.0,1.0,0.87,0.76,0.99,0.96,0.98,1.0,0.95,0.92,1.0,0.7,1.0,0.96,0.88,0.86,1.0,1.0,1.0,0.92,1.0,0.65,1.0,0.96,0.67,0.83,0.91,0.96,1.0,0.81,1.0,0.86,1.0,0.97,0.93,0.8,1.0,1.0,1.0,0.93,1.0,1.0,0.95,1.0,1.0,0.96,1.0,0.83,0.93,0.59,0.96,0.93
gnome-jabber.csv,0.3,0.6,0.48,0.51,0.5,0.49,0.56,0.81,0.73,0.88,0.64,0.64,0.43,0.69,0.59,0.79,0.68,0.74,0.53,0.63,0.87,0.67,0.52,0.43,0.97,0.61,0.5,0.75,0.57,0.3,1.0,0.4,0.66,0.71,0.73,0.6,0.76,0.23,0.5,0.5,0.94,0.65,0.55,1.0,0.25,0.59,0.75,0.72,0.85,0.62,0.69,0.2,0.75,0.67,0.63,0.81,0.52,0.86,0.21,0.67,0.45,1.0,0.6,0.7,0.75,0.69,0.57,0.56,1.0,0.08,0.38,1.0,0.73,0.57,0.68,0.37,0.89,0.82,0.43,0.25,0.95,0.33,0.68,0.16,0.24,0.31,0.0,0.4,0.0,0.19,0.33,0.53,0.73,0.65,1.0,0.5,0.67,0.44,0.41,0.66,0.6,0.46,0.54
gnukeda.csv,0.59,0.6,0.24,0.63,0.08,0.11,0.76,0.87,0.32,0.31,0.77,0.32,0.24,0.2,0.2,0.0,0.04,0.13,0.21,0.84,0.02,0.33,0.7,0.56,0.0,0.65,0.19,0.06,0.2,0.38,0.88,0.9,0.05,0.16,0.61,0.55,0.16,0.78,0.11,0.5,0.38,0.06,0.59,0.05,0.2,0.04,0.44,0.6,0.12,0.11,0.05,0.1,0.75,0.05,0.61,0.25,0.56,0.64,0.81,0.9,0.11,1.0,0.1,0.65,0.08,0.71,1.0,0.67,1.0,0.92,0.62,0.0,0.04,0.25,0.52,0.03,0.19,0.18,0.89,0.38,0.11,1.0,0.54,0.82,0.48,0.48,0.0,0.89,0.0,0.08,0.0,0.88,0.67,0.5,0.0,0.1,0.59,0.24,0.53,0.83,0.0,0.63,0.8
gnupdate.csv,0.45,0.58,0.23,0.54,0.19,0.4,0.78,0.65,0.68,0.0,0.28,0.32,0.84,0.29,0.31,0.26,0.42,0.3,0.11,0.62,0.21,0.33,0.63,0.24,0.07,0.24,0.36,0.39,0.32,0.85,0.0,0.71,0.42,0.37,0.56,0.58,0.12,0.36,0.75,0.92,0.31,0.08,0.92,0.65,0.65,0.59,0.77,0.35,0.38,0.32,0.07,0.6,1.0,0.23,0.29,0.31,0.22,0.14,0.42,0.4,0.18,1.0,0.9,0.8,0.38,0.52,0.14,0.44,0.33,0.62,0.77,0.0,0.5,0.35,0.53,0.34,0.22,0.55,0.79,0.12,0.3,0.0,0.54,0.46,0.34,0.11,0.2,0.63,0.0,0.58,0.37,0.39,0.2,0.35,0.0,1.0,0.33,0.04,0.31,0.72,0.23,0.53,0.1
gogoego.csv,0.29,0.5,0.77,0.54,0.34,0.4,0.86,0.55,0.68,0.56,0.38,0.23,0.73,0.84,0.6,0.84,0.9,0.85,0.63,0.61,0.87,0.67,0.63,0.36,0.48,0.58,0.86,0.72,0.7,0.86,0.75,0.75,0.82,0.76,0.29,0.56,0.56,0.33,0.73,0.33,0.94,0.98,0.69,0.9,0.6,0.79,0.75,0.5,0.58,0.7,0.89,0.4,0.83,0.69,0.58,0.8,0.38,0.24,0.43,0.69,0.48,0.75,0.3,0.7,0.33,0.4,0.43,0.78,0.67,0.46,0.31,1.0,0.58,0.45,0.65,0.62,0.86,0.27,0.51,0.75,0.82,1.0,0.46,0.91,0.38,0.28,0.0,0.21,1.0,0.23,0.93,0.59,0.83,0.5,0.5,0.6,0.78,0.36,0.42,0.17,0.54,0.63,0.49
google-gears.csv,0.87,0.87,0.79,0.71,0.68,0.83,0.98,0.84,0.91,0.56,0.46,0.73,0.95,0.55,0.74,1.0,0.97,0.94,0.68,0.68,0.79,1.0,0.96,0.46,0.52,0.89,0.77,0.67,0.8,0.66,0.75,0.97,0.72,0.37,0.81,0.7,0.4,0.88,1.0,0.42,0.44,1.0,0.78,0.95,0.85,0.75,0.96,0.74,0.69,0.92,0.73,0.95,0.79,0.69,0.54,0.71,0.8,0.86,0.92,0.66,0.74,1.0,0.6,0.75,0.83,0.62,0.71,1.0,1.0,0.5,0.92,1.0,0.73,0.82,0.8,0.42,0.44,0.82,0.79,0.62,0.4,0.33,0.65,0.98,0.72,0.12,0.2,0.87,1.0,0.96,1.0,0.78,0.97,0.8,0.5,1.0,0.33,0.48,0.4,0.79,0.57,0.7,0.73
gstreamer.csv,0.68,0.71,0.72,0.68,0.74,0.43,0.88,0.81,0.73,0.25,0.49,0.55,0.89,0.45,0.51,0.89,0.71,0.77,0.68,0.64,0.7,1.0,1.0,0.64,0.86,0.88,0.75,0.67,0.61,0.48,1.0,0.88,0.67,0.55,0.74,0.65,0.44,0.7,0.43,0.38,0.94,0.82,0.92,0.8,0.5,0.81,0.79,0.67,0.73,0.76,0.67,0.8,0.88,0.67,0.54,0.58,0.62,0.48,0.74,0.74,0.6,0.5,0.4,0.75,0.54,0.62,0.86,0.56,1.0,0.79,0.92,1.0,0.46,0.7,0.68,0.38,0.69,0.45,0.64,0.62,0.46,1.0,0.68,0.87,0.85,0.3,0.4,0.98,1.0,1.0,0.63,0.78,0.67,0.7,0.5,0.8,0.74,0.64,0.81,0.48,0.45,0.71,0.8
httpcontentparser.csv,0.49,0.75,0.59,0.54,0.92,0.49,0.55,0.55,0.82,0.38,0.49,0.55,0.0,0.31,0.2,0.0,0.0,0.45,0.74,0.33,0.06,0.67,0.33,0.58,0.0,0.51,0.18,0.0,0.1,0.22,0.38,0.56,0.0,0.0,0.72,0.43,0.52,0.72,0.3,0.38,0.19,0.54,0.82,0.0,0.1,0.05,0.77,0.46,0.46,0.05,0.1,0.55,0.62,0.74,0.53,0.46,0.36,0.62,0.22,0.66,0.32,1.0,0.3,0.45,0.25,0.42,1.0,0.11,0.67,0.92,0.46,1.0,0.08,0.52,0.65,0.16,0.03,0.36,0.64,0.25,0.0,1.0,0.46,0.18,0.54,0.3,0.2,0.31,0.0,0.04,0.07,0.55,0.23,0.75,0.5,0.5,0.85,0.44,0.39,0.34,0.02,0.24,0.37
ifmo-game-1.csv,0.06,0.0,0.18,0.22,0.4,0.06,0.14,0.0,0.5,0.25,0.03,0.09,0.0,0.22,0.59,0.0,0.03,0.81,0.42,0.05,0.24,0.0,0.44,0.14,0.03,0.43,0.15,0.28,0.17,0.06,0.0,0.3,0.01,0.0,0.29,0.04,0.2,0.03,0.11,0.0,0.25,0.54,0.33,0.8,0.3,0.11,0.43,0.04,0.04,0.68,0.33,0.3,0.25,0.0,0.05,0.3,0.2,0.78,0.01,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.33,0.25,0.23,0.0,0.08,0.25,0.09,0.18,0.03,0.0,0.02,0.25,0.23,0.67,0.05,0.27,0.17,0.07,0.0,0.15,1.0,0.15,0.03,0.27,0.03,0.85,0.0,0.0,0.59,0.4,0.24,0.03,0.04,0.34,0.02
ildjit.csv,0.13,0.04,0.39,0.1,0.34,0.17,0.35,0.29,0.5,0.5,0.64,0.27,0.43,0.35,0.3,0.11,0.13,0.17,0.37,0.39,0.48,0.67,0.59,0.44,0.76,0.28,0.33,0.39,0.25,0.38,0.38,0.91,0.28,0.47,0.43,0.29,0.34,0.14,0.36,0.88,0.69,0.82,0.51,0.5,0.2,0.34,0.12,0.45,0.12,0.19,0.94,0.25,0.88,0.44,0.75,0.52,0.42,0.36,0.18,0.38,0.1,0.5,0.3,0.15,0.12,0.46,0.14,0.33,0.67,0.29,0.31,0.0,0.27,0.28,0.73,0.33,0.58,0.0,0.21,0.38,0.54,0.67,0.41,0.1,0.61,0.28,0.0,0.85,0.0,0.12,0.13,0.11,0.2,0.05,0.0,0.5,0.56,0.08,0.47,0.24,0.36,0.06,0.27
impala.csv,0.65,0.52,0.14,0.68,0.4,0.23,0.27,0.52,0.0,0.38,0.13,0.68,0.38,0.27,0.34,0.37,0.71,0.45,0.84,0.41,0.07,0.33,0.3,0.62,0.03,0.49,0.36,0.69,0.27,0.14,0.62,0.26,0.55,0.55,0.25,0.39,0.4,0.3,0.02,0.0,0.12,0.89,0.12,0.5,0.7,0.71,0.4,0.29,0.65,0.35,0.15,0.75,0.0,0.15,0.25,0.17,0.1,0.02,0.68,0.1,0.34,0.5,0.6,0.25,0.12,0.55,0.57,0.67,0.33,0.29,0.54,0.0,0.19,0.55,0.12,0.71,0.28,0.73,0.66,0.25,0.18,0.0,0.51,0.67,0.48,0.04,0.8,0.24,1.0,0.73,0.37,0.46,0.3,0.75,0.5,0.7,0.11,0.6,0.39,0.62,0.67,0.27,0.54
jaxlib.csv,0.41,0.38,0.45,0.76,0.16,0.66,0.53,0.48,0.27,0.19,0.31,0.41,0.76,0.12,0.16,0.68,0.69,0.23,0.47,0.48,0.27,0.33,0.67,0.14,0.07,0.45,0.3,0.25,0.25,0.16,0.38,0.25,0.63,0.29,0.25,0.61,0.34,0.64,0.32,0.17,0.38,0.06,0.51,0.15,0.25,0.18,0.34,0.45,0.38,0.59,0.08,0.5,0.04,0.62,0.34,0.39,0.86,0.44,0.69,0.48,0.66,0.5,0.4,0.95,0.67,0.37,0.14,0.78,0.67,0.75,0.54,0.0,0.38,0.68,0.39,0.15,0.22,0.27,0.62,0.75,0.33,0.0,0.49,0.72,0.66,0.34,0.2,0.35,0.0,0.77,0.47,0.66,0.7,0.7,1.0,0.5,0.11,0.36,0.45,0.48,0.07,0.73,0.9
jfreereport.csv,0.26,0.21,0.48,0.54,0.21,0.43,0.24,0.35,0.41,0.0,0.21,0.32,0.51,0.12,0.16,0.37,0.33,0.55,0.42,0.32,0.37,0.67,0.59,0.15,0.07,0.48,0.25,0.14,0.36,0.24,0.12,0.27,0.37,0.13,0.21,0.51,0.26,0.64,0.23,0.08,0.81,0.08,0.45,0.2,0.25,0.13,0.27,0.38,0.38,0.62,0.11,0.35,0.25,0.51,0.29,0.22,0.48,0.24,0.44,0.48,0.47,0.75,0.1,0.75,0.29,0.2,0.29,0.56,1.0,0.58,0.62,0.0,0.35,0.3,0.48,0.22,0.39,0.09,0.17,0.0,0.35,0.0,0.38,0.48,0.38,0.21,0.0,0.05,0.0,0.15,0.43,0.47,0.63,0.3,1.0,0.3,0.41,0.32,0.3,0.31,0.15,0.35,0.63
jgameai.csv,0.17,0.0,0.03,0.15,0.08,0.31,0.09,0.16,0.09,0.06,0.1,0.45,0.27,0.53,0.38,0.47,0.64,0.32,0.32,0.21,0.19,0.0,0.0,0.42,0.55,0.1,0.54,0.42,0.18,0.02,0.0,0.25,0.64,0.11,0.28,0.29,0.16,0.39,0.39,0.21,0.12,0.09,0.06,0.85,0.4,0.15,0.06,0.38,0.27,0.54,0.32,0.3,0.12,0.26,0.04,0.15,0.22,0.12,0.18,0.14,0.52,0.0,0.4,0.0,0.67,0.34,0.57,0.22,0.0,0.08,0.0,0.0,0.46,0.0,0.19,0.56,0.0,0.27,0.21,0.0,0.21,0.0,0.24,0.15,0.06,0.02,0.8,0.04,0.0,0.62,0.4,0.1,0.07,0.1,0.5,0.4,0.0,0.28,0.02,0.0,0.49,0.07,0.05
jhotdraw.csv,0.41,0.79,0.23,0.9,0.56,0.43,0.9,0.84,0.64,0.19,0.59,0.68,0.14,0.02,0.89,0.16,0.13,0.0,0.11,0.62,0.0,1.0,0.78,0.61,0.62,0.88,0.14,0.61,0.51,0.33,1.0,0.64,0.13,0.68,0.72,0.7,0.62,0.51,0.0,0.46,0.5,0.52,0.84,0.0,0.35,0.18,0.67,0.84,0.42,0.08,0.49,0.4,0.25,0.49,0.49,0.28,0.7,0.78,0.78,0.48,0.6,0.75,0.0,0.45,0.83,0.77,0.43,0.67,0.67,0.83,0.54,1.0,0.62,0.88,0.77,0.2,0.17,0.64,0.38,0.5,0.37,1.0,0.54,0.97,0.52,0.88,0.8,0.94,1.0,0.88,0.0,0.78,0.67,0.6,0.5,0.7,0.37,0.36,0.68,0.45,0.0,0.74,0.88
jlinalg.csv,0.61,0.58,0.34,0.59,0.34,0.51,0.85,0.84,0.73,0.06,0.54,0.68,0.95,0.65,0.79,0.58,0.78,0.7,0.42,0.72,0.58,0.67,0.89,0.41,0.79,0.72,0.61,0.67,0.7,0.8,0.0,1.0,0.8,0.68,0.7,0.74,0.28,0.78,0.86,0.83,1.0,0.43,0.92,0.8,0.75,0.61,0.8,0.59,0.65,0.76,0.96,0.5,1.0,0.56,0.59,0.65,0.78,0.28,0.69,0.78,0.52,1.0,1.0,0.85,0.38,0.51,0.86,0.78,1.0,0.71,0.69,0.0,0.5,0.55,0.69,0.38,0.58,0.55,0.74,0.62,0.6,0.33,0.59,0.56,0.55,0.34,0.6,0.84,0.0,0.69,0.73,0.77,0.67,0.35,0.0,1.0,0.48,0.36,0.8,0.69,0.48,0.58,0.76
jmule.csv,0.64,0.69,0.76,0.83,0.87,0.69,0.57,0.61,0.95,0.5,0.67,0.59,0.92,0.53,0.59,0.68,0.65,0.83,0.79,0.62,0.75,1.0,0.93,0.47,0.41,0.93,0.68,0.75,0.83,0.78,0.12,1.0,0.59,0.68,0.65,0.79,0.7,0.8,0.77,0.54,0.94,1.0,0.96,0.55,0.9,0.68,0.81,0.8,0.5,0.89,1.0,0.75,0.83,0.82,0.78,0.7,0.62,0.8,0.83,0.81,0.79,0.75,0.2,1.0,0.46,0.69,0.71,0.56,1.0,1.0,0.92,1.0,0.69,0.95,0.95,0.58,0.64,0.36,0.57,0.5,0.68,1.0,0.54,0.72,0.61,0.78,0.6,0.72,1.0,0.69,0.87,0.73,0.7,0.7,1.0,0.8,0.81,0.48,0.53,0.48,0.25,0.91,0.93
jnode.csv,0.04,0.52,0.0,0.05,0.05,0.06,0.21,0.0,0.41,0.81,0.36,0.05,0.0,0.12,0.44,0.21,0.09,0.02,0.05,0.13,0.02,0.33,0.04,0.43,0.34,0.03,0.17,0.03,0.15,0.1,0.62,0.0,0.07,0.11,0.23,0.11,0.16,0.04,0.07,0.62,0.0,0.11,0.0,0.05,0.0,0.02,0.04,0.12,0.27,0.03,0.0,0.1,0.25,0.05,0.03,0.1,0.1,0.48,0.04,0.29,0.13,0.0,0.0,0.0,0.04,0.05,0.29,0.11,0.0,0.04,0.0,0.0,0.35,0.02,0.23,0.18,0.22,0.36,0.09,0.12,0.26,1.0,0.19,0.15,0.0,0.35,0.0,0.04,0.0,0.04,0.0,0.1,0.2,0.0,0.0,0.2,0.22,0.4,0.19,0.17,0.02,0.01,0.05
kml.csv,0.97,1.0,1.0,0.8,1.0,0.97,0.94,0.97,0.95,1.0,0.92,1.0,1.0,1.0,0.58,1.0,0.99,1.0,1.0,0.84,0.99,1.0,1.0,0.89,0.55,1.0,0.99,0.75,0.92,0.7,1.0,1.0,0.87,0.55,0.91,0.93,0.76,0.91,1.0,0.71,1.0,1.0,0.98,0.95,0.85,0.99,0.96,0.96,0.88,1.0,1.0,0.95,0.83,0.97,0.93,0.96,1.0,1.0,0.99,0.95,0.92,0.75,0.9,0.95,0.96,0.97,0.86,1.0,1.0,1.0,1.0,1.0,0.58,1.0,0.95,0.46,0.72,0.91,0.98,1.0,0.75,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.9,0.93,1.0,0.95,0.93,0.73,0.99,1.0
knowledge.csv,0.75,0.67,0.51,0.83,0.97,0.63,0.79,0.71,0.82,0.88,0.69,1.0,1.0,0.47,0.72,0.79,0.8,0.96,0.68,0.78,0.83,1.0,0.85,0.53,1.0,0.98,0.65,1.0,0.75,0.73,1.0,1.0,0.78,0.71,0.53,0.75,0.82,0.88,0.59,0.29,1.0,1.0,0.92,0.6,1.0,0.92,0.76,0.9,0.77,0.73,1.0,0.45,0.5,0.92,0.83,0.72,0.78,0.84,0.74,0.83,0.87,0.5,0.1,0.55,0.62,0.83,0.86,0.78,1.0,0.67,0.92,0.0,0.92,0.82,0.87,0.67,0.78,1.0,0.26,0.5,0.93,1.0,0.73,0.99,0.76,0.72,0.4,0.94,1.0,0.54,0.8,0.96,0.97,0.65,1.0,0.8,0.67,0.76,0.59,0.59,0.42,0.99,0.93
les-indemodables.csv,0.36,0.67,0.82,0.24,0.66,0.63,0.38,0.81,0.73,0.31,0.51,0.59,0.43,0.47,0.49,0.74,0.48,0.6,0.58,0.42,0.71,1.0,0.67,0.54,0.28,0.84,0.66,0.47,0.53,0.2,0.62,0.52,0.49,0.24,0.82,0.5,0.48,0.54,0.77,0.75,0.56,0.8,0.78,0.3,0.6,0.47,0.49,0.63,0.54,0.62,0.72,0.75,0.42,0.72,0.61,0.54,0.68,0.84,0.68,0.66,0.61,0.5,0.6,0.6,0.67,0.69,0.57,0.33,0.0,0.88,0.46,1.0,0.77,0.9,0.84,0.1,0.61,0.0,0.64,0.5,0.68,0.33,0.43,0.25,0.55,0.2,0.4,0.41,0.0,0.88,0.67,0.69,0.8,0.75,1.0,0.7,0.63,0.12,0.47,0.41,0.37,0.77,0.63
lmms.csv,0.3,0.27,0.73,0.29,0.39,0.83,0.36,0.52,0.68,0.69,0.33,0.41,0.89,0.31,0.24,0.58,0.64,0.72,0.32,0.4,0.77,0.67,0.37,0.36,0.28,0.45,0.45,0.61,0.69,0.97,0.38,0.35,0.61,0.74,0.34,0.38,0.48,0.42,0.64,0.25,0.88,0.83,0.51,0.5,0.6,0.67,0.2,0.46,0.38,0.3,0.74,0.3,0.71,0.9,0.69,0.46,0.44,0.3,0.11,0.55,0.66,1.0,0.4,0.6,0.5,0.6,0.29,0.56,0.33,0.67,0.23,1.0,0.81,0.28,0.59,0.5,0.86,0.18,0.17,0.38,0.95,0.0,0.27,0.22,0.21,0.37,0.0,0.13,0.0,0.23,0.73,0.48,0.6,0.45,1.0,0.2,0.74,0.28,0.17,0.28,0.28,0.47,0.54
loki-lib.csv,0.64,0.29,0.48,0.39,0.58,0.71,0.32,0.71,0.5,0.5,0.33,0.27,1.0,0.88,0.73,1.0,1.0,0.98,0.53,0.5,0.91,0.33,0.59,0.46,1.0,0.62,0.93,1.0,0.85,0.34,1.0,0.05,0.93,0.95,0.3,0.55,0.64,0.52,0.98,0.08,0.5,0.88,0.12,0.95,0.95,0.98,0.28,0.63,0.65,0.95,0.85,0.5,0.5,0.36,0.25,0.68,0.48,0.3,0.21,0.66,0.74,0.0,0.2,0.15,0.42,0.42,0.57,1.0,0.67,0.33,0.46,0.0,1.0,0.35,0.51,0.88,0.94,0.82,0.3,0.25,0.98,0.33,0.51,0.51,0.14,0.43,0.8,0.3,1.0,0.73,1.0,0.55,0.77,0.65,0.5,0.3,0.22,0.68,0.37,0.69,0.98,0.76,0.49
lufa-lib.csv,0.64,0.52,0.87,0.88,0.48,0.77,0.35,0.39,0.41,0.25,0.59,0.36,0.81,0.71,0.62,0.74,0.87,0.57,0.84,0.56,0.6,0.33,0.85,0.55,0.79,0.52,0.68,0.33,0.75,0.68,0.25,0.38,0.78,0.87,0.47,0.75,0.82,0.96,0.57,0.67,0.94,0.17,0.57,0.7,0.55,0.37,0.61,0.52,0.69,0.97,0.35,0.75,0.29,0.77,0.51,0.57,0.8,0.32,0.74,0.48,0.76,1.0,0.7,1.0,0.83,0.43,0.43,0.78,0.33,0.92,0.77,1.0,0.54,0.57,0.54,0.6,0.69,0.18,0.81,0.62,0.49,0.0,0.76,0.35,0.82,0.68,0.6,0.17,1.0,0.69,0.87,0.76,0.93,1.0,1.0,0.4,0.67,0.64,0.53,0.72,0.76,0.52,0.95
massiv.csv,0.0,0.12,0.03,0.22,0.02,0.0,0.04,0.06,0.23,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.02,0.0,0.0,0.26,0.02,0.0,0.19,0.0,0.0,0.01,0.01,0.0,0.16,0.0,0.0,0.09,0.3,0.06,0.13,0.0,0.0,0.38,0.0,0.24,0.0,0.0,0.0,0.01,0.01,0.0,0.05,0.0,0.15,0.12,0.05,0.13,0.04,0.14,0.28,0.35,0.0,0.0,1.0,0.0,0.6,0.0,0.02,0.0,0.33,0.33,0.21,0.23,0.0,0.0,0.18,0.23,0.0,0.0,0.0,0.02,0.12,0.0,0.0,0.05,0.03,0.23,0.12,0.0,0.04,0.0,0.0,0.0,0.22,0.4,0.05,1.0,0.0,0.07,0.08,0.11,0.0,0.0,0.13,0.39
mbse.csv,0.36,0.65,0.13,0.51,0.44,0.46,0.74,0.74,0.91,0.44,0.28,0.64,0.73,0.14,0.56,0.58,0.41,0.6,0.16,0.6,0.44,0.67,0.63,0.38,0.34,0.56,0.47,0.56,0.46,0.54,0.88,0.7,0.53,0.13,0.46,0.49,0.12,0.28,0.68,0.46,0.62,0.69,0.82,0.65,0.5,0.77,0.78,0.57,0.65,0.24,0.43,0.55,1.0,0.54,0.43,0.55,0.24,0.58,0.42,0.64,0.27,0.5,0.5,0.55,0.25,0.51,0.43,0.44,0.67,0.33,0.54,1.0,0.58,0.42,0.65,0.35,0.33,0.64,0.57,0.38,0.7,1.0,0.57,0.72,0.13,0.06,0.0,0.63,0.0,0.27,0.27,0.54,0.5,0.45,0.0,0.9,0.67,0.16,0.5,0.41,0.4,0.62,0.12
metacosm.csv,0.23,0.42,0.42,0.68,0.69,0.57,0.15,0.23,0.73,0.62,0.33,0.18,0.49,0.04,0.43,0.16,0.45,0.47,0.53,0.26,0.24,0.33,0.74,0.51,0.45,0.7,0.28,0.22,0.51,0.34,0.12,0.6,0.45,0.21,0.42,0.43,0.36,0.39,0.43,0.5,0.88,0.2,0.82,0.35,0.5,0.41,0.58,0.48,0.5,0.7,0.5,0.6,0.62,0.49,0.49,0.63,0.42,0.34,0.22,0.4,0.44,0.5,0.4,0.4,0.17,0.14,0.43,0.44,0.33,0.96,0.54,1.0,0.08,0.62,0.5,0.3,0.61,0.27,0.6,0.75,0.18,1.0,0.51,0.21,0.55,0.54,0.2,0.35,1.0,0.23,0.43,0.64,0.03,0.55,0.0,0.4,0.78,0.68,0.45,0.1,0.4,0.42,0.41
micomt.csv,0.74,0.75,0.85,0.88,0.85,0.69,0.47,0.61,0.82,0.44,0.64,0.68,0.14,0.24,0.28,0.37,0.38,0.3,0.68,0.58,0.2,1.0,0.96,0.58,0.14,0.9,0.54,0.11,0.54,0.36,0.5,0.68,0.16,0.24,0.75,0.67,0.5,0.72,0.27,0.71,0.44,0.26,0.92,0.05,0.5,0.15,0.8,0.65,0.65,0.65,0.15,0.8,0.71,0.69,0.63,0.57,0.82,0.84,0.86,0.84,0.82,1.0,0.5,0.8,0.83,0.58,0.57,0.44,0.67,1.0,0.77,1.0,0.58,0.85,0.8,0.27,0.22,0.36,0.83,0.75,0.21,1.0,0.51,0.76,0.79,0.79,0.6,0.82,1.0,0.5,0.33,0.71,0.63,0.85,1.0,0.8,0.74,0.76,0.79,0.59,0.05,0.66,0.9
