,f1,g,recall,precision,pf,wins
atlc.csv,0.4,0.53,0.67,0.39,0.57,9
aubit4gl.csv,0.24,0.22,0.2,0.33,0.17,1
ipfilter.csv,0.42,0.53,0.73,0.31,0.67,5
jmol.csv,0.55,0.54,0.78,0.44,0.62,15
liferea.csv,0.44,0.51,0.52,0.41,0.39,11
miranda-icq.csv,0.36,0.45,0.57,0.39,0.33,10
moving-pictures.csv,0.38,0.54,0.53,0.45,0.29,12
opensim4opencog.csv,0.55,0.57,0.68,0.45,0.47,18
pclasses.csv,0.12,0.1,0.08,0.33,0.16,0
pfaedit.csv,0.3,0.48,0.46,0.39,0.22,8
plearn.csv,0.27,0.33,0.37,0.33,0.34,2
psrchive.csv,0.45,0.55,0.65,0.5,0.46,16
re2c.csv,0.3,0.37,0.37,0.36,0.39,3
rockbox.csv,0.44,0.56,0.65,0.43,0.38,17
theresa.csv,0.46,0.47,0.44,0.55,0.3,13
tktoolkit.csv,0.34,0.46,0.44,0.36,0.5,4
tzod.csv,0.48,0.61,0.7,0.36,0.5,14
yaprm.csv,0.31,0.38,0.33,0.55,0.17,6
zemljanka.csv,0.49,0.5,0.86,0.37,0.81,7
