,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.28,0.55,1.0,0.0,0.0,0.03,0.0,0.67,0.0
avisynth2.csv,0.0,1.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0
les-indemodables.csv,0.35,0.79,0.19,0.25,0.0,0.06,1.0,0.65,0.47
lportal.csv,0.22,0.5,0.34,0.21,0.0,0.99,0.26,0.32,0.43
mbse.csv,0.27,0.5,0.33,0.98,0.07,0.05,0.41,0.43,0.54
mplayer-ce.csv,0.26,0.58,0.28,0.22,0.03,0.04,0.36,0.41,1.0
simplewebservices.csv,0.25,0.61,0.33,0.28,0.03,0.07,0.38,1.0,0.46
vapor.csv,1.0,1.0,0.43,0.38,0.0,0.04,0.6,0.4,0.5
zscreen.csv,0.36,1.0,0.27,0.25,0.03,0.05,0.4,0.44,0.45
