,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,mpgravity.csv,customwars.csv,amygdala.csv,acdk.csv,roller.csv,linux-ntfs.csv,growl-for-windows.csv,libarchive.csv
acdk.csv,1.0,0.0,2.0,31.0,0.0,0.0,5.0,19.0,263.0,7.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0
amygdala.csv,2.0,1.0,2.0,181.0,0.0,0.0,13.0,1.0,369.0,52.0,1.0,0.0,8.0,0.0,0.0,1.0,1.0
awemud.csv,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,630.0,52.0,6.0,3.0,4.0,1.0,1.0,0.0,4.0
bullet.csv,2.0,2.0,0.0,19.0,0.0,1.0,11.0,5.0,1198.0,7.0,1.0,2.0,61.0,0.0,0.0,1.0,14.0
customwars.csv,0.0,2.0,13.0,20.0,0.0,2.0,7.0,5.0,80.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
dvd-create.csv,2.0,1.0,0.0,1.0,0.0,0.0,12.0,3.0,1184.0,2.0,17.0,2.0,1.0,3.0,0.0,1.0,5.0
gbif-indexingtoolkit.csv,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,961.0,52.0,2.0,72.0,2.0,1.0,1.0,0.0,6.0
go.csv,1.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,1355.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
growl-for-windows.csv,1.0,3.0,0.0,1.0,0.0,2.0,8.0,7.0,920.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0
kwave.csv,1.0,2.0,0.0,4.0,0.0,2.0,3.0,1.0,1168.0,3.0,3.0,0.0,59.0,0.0,1.0,3.0,4.0
libarchive.csv,0.0,1.0,5.0,7.0,0.0,1.0,10.0,5.0,427.0,1.0,7.0,0.0,19.0,0.0,1.0,0.0,0.0
linux-ntfs.csv,2.0,3.0,2.0,4.0,1.0,1.0,9.0,6.0,91.0,4.0,11.0,4.0,3.0,7.0,0.0,1.0,1.0
lsb.csv,1.0,1.0,2.0,0.0,1.0,0.0,12.0,3.0,678.0,52.0,0.0,1.0,20.0,0.0,0.0,0.0,3.0
mpgravity.csv,0.0,2.0,10.0,2.0,0.0,3.0,6.0,5.0,128.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0
qcad2.csv,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,261.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0
qtwin.csv,107.0,123.0,71.0,181.0,91.0,87.0,144.0,60.0,0.0,52.0,111.0,72.0,367.0,125.0,54.0,53.0,116.0
roller.csv,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,1038.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,4.0
