,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.27,0.66,0.5,0.54,0.56,0.47,0.55
amateur-scrolls.csv,0.16,0.24,0.46,0.0,0.6,0.0,0.46
arcallians.csv,0.28,0.76,0.53,0.65,0.53,0.75,0.59
gebr.csv,0.24,0.69,0.43,0.79,0.48,0.69,0.69
jfreereport.csv,0.31,0.3,0.34,0.22,0.57,0.46,0.24
kml.csv,0.23,0.68,0.43,0.72,0.51,0.76,0.7
multitude.csv,0.27,0.6,0.45,0.81,0.55,0.66,0.72
