,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.42,0.38,0.31,0.08,0.67,0.15,0.46
amateur-scrolls.csv,0.38,0.02,0.32,0.0,0.33,0.0,0.03
arcallians.csv,0.58,0.25,0.44,0.16,0.78,0.28,0.49
gebr.csv,0.99,1.0,1.0,0.13,0.96,0.72,0.76
jfreereport.csv,0.19,0.05,0.04,0.0,0.28,0.03,0.02
kml.csv,0.99,1.0,1.0,0.05,0.83,0.21,0.78
multitude.csv,0.59,0.12,0.58,0.34,0.59,0.49,0.25
