,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.31,0.44,0.41,0.31,0.52,0.69,0.86,0.4,0.55,0.59
array4j.csv,0.52,0.39,0.71,0.35,0.95,0.85,0.81,0.45,0.62,0.96
beast-mcmc.csv,0.37,0.51,0.42,0.28,0.36,0.48,0.91,0.48,0.49,0.41
continuum-ide.csv,0.89,0.94,0.83,0.42,0.58,0.94,0.72,0.83,0.57,0.93
jam-daq.csv,0.64,0.67,0.83,0.45,0.43,0.86,0.9,0.5,0.79,0.64
l2j.csv,0.38,0.39,0.58,0.32,0.37,0.47,0.4,0.41,0.5,0.48
nodal.csv,0.53,0.7,0.48,0.38,0.63,0.53,0.64,0.72,0.46,0.96
projectfactory.csv,0.44,0.46,0.47,0.33,0.74,0.48,0.89,0.52,0.39,0.52
roolo.csv,0.39,0.44,0.41,0.38,0.55,0.49,0.42,0.53,0.75,0.44
