,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.02,0.44,0.32,0.51,0.53,0.45,0.18,0.63,0.25,0.53
array4j.csv,0.04,0.37,0.35,0.5,0.12,0.29,0.28,0.64,0.11,0.19
beast-mcmc.csv,0.03,0.62,0.27,0.54,0.7,0.37,0.29,0.51,0.4,0.61
continuum-ide.csv,0.0,0.19,0.18,0.63,0.31,0.21,0.29,0.24,0.35,0.12
jam-daq.csv,0.06,0.62,0.21,0.31,0.71,0.23,0.3,0.45,0.29,0.44
l2j.csv,0.03,0.4,0.16,0.47,0.63,0.27,0.38,0.64,0.42,0.82
nodal.csv,0.0,0.31,0.34,0.45,0.27,0.26,0.55,0.25,0.33,0.17
projectfactory.csv,0.0,0.38,0.34,0.46,0.39,0.26,0.29,0.57,0.39,0.7
roolo.csv,0.02,0.42,0.36,0.46,0.52,0.24,0.27,0.54,0.68,0.79
