,qtractor.csv,quarkplayer.csv,open-data-kit.csv,zoolib.csv,google-web-toolkit.csv,fmri-dmt.csv
fmri-dmt.csv,0.0,1.0,0.0,6.0,0.0,0.0
google-web-toolkit.csv,0.0,0.0,0.0,5.0,0.0,2.0
open-data-kit.csv,0.0,3.0,0.0,6.0,2.0,13.0
qtractor.csv,0.0,5.0,0.0,3.0,4.0,7.0
quarkplayer.csv,7.0,0.0,5.0,19.0,0.0,67.0
zoolib.csv,0.0,2.0,2.0,0.0,0.0,67.0
