,qtractor.csv,quarkplayer.csv,open-data-kit.csv,zoolib.csv,google-web-toolkit.csv,fmri-dmt.csv
fmri-dmt.csv,1.0,0.09,1.0,0.09,0.6,1.0
google-web-toolkit.csv,0.6,0.11,0.68,0.09,0.98,0.12
open-data-kit.csv,0.64,0.07,1.0,0.15,0.62,0.06
qtractor.csv,1.0,0.09,0.77,0.23,0.6,0.11
quarkplayer.csv,0.18,1.0,0.47,0.06,0.53,0.0
zoolib.csv,1.0,0.12,0.5,0.95,0.74,0.0
