,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.82,0.62,0.56,0.62,0.53,0.61,0.53,0.5,0.59,0.46,0.53,0.45,0.57,0.53,0.47,0.44,0.71
enzo.csv,0.61,0.4,0.46,0.47,0.4,0.49,0.39,0.33,0.38,0.37,0.38,0.47,0.43,0.31,0.42,0.41,0.41
hydrogen.csv,0.64,0.94,0.94,0.89,0.65,0.81,0.89,0.43,0.87,0.7,0.8,0.89,0.75,0.87,0.65,0.59,0.45
keyczar.csv,0.53,0.39,0.41,0.49,0.4,0.49,0.47,0.33,0.42,0.36,0.37,0.48,0.45,0.57,0.49,0.44,0.36
lphant.csv,0.6,0.46,0.46,0.54,0.38,0.58,0.47,0.4,0.48,0.46,0.48,0.63,0.39,0.33,0.46,0.38,0.9
lsb.csv,0.6,0.41,0.57,0.51,0.39,0.62,0.42,0.34,0.36,0.46,0.45,0.44,0.48,0.4,0.48,0.36,0.39
maya-work-in-progress.csv,0.46,0.4,0.43,0.5,0.36,0.51,0.43,0.33,0.39,0.37,0.32,0.44,0.38,0.34,0.32,0.36,0.33
mcore3d.csv,0.82,0.45,0.44,0.51,0.4,0.58,0.47,0.63,0.33,0.4,0.41,0.53,0.44,0.34,0.43,0.45,0.41
mscore.csv,0.96,0.58,0.9,0.52,0.47,0.52,0.5,0.36,0.49,0.44,0.46,0.52,0.48,0.36,0.52,0.41,0.4
natpad.csv,0.67,0.88,0.68,0.82,0.73,0.76,0.7,0.58,0.67,0.6,0.88,0.6,0.6,0.74,0.92,0.67,0.56
rocrail.csv,0.0,0.92,0.9,0.67,0.96,0.69,0.93,0.83,0.88,0.8,0.83,0.8,0.5,0.97,0.76,0.7,0.59
salasaga.csv,0.57,0.54,0.5,0.46,0.48,0.56,0.53,0.49,0.62,0.61,0.61,0.88,0.44,0.38,0.41,0.51,0.58
virtuoso.csv,0.93,0.67,0.66,0.78,0.57,0.74,0.49,0.82,0.77,0.65,0.33,0.86,0.75,0.33,0.44,0.54,0.91
xemeiah.csv,0.64,0.65,0.64,0.88,0.52,0.61,0.6,0.39,0.38,0.41,0.62,0.54,0.6,0.56,0.55,0.39,0.45
xined.csv,0.64,0.97,0.89,0.67,0.85,0.81,0.94,0.92,0.67,0.89,0.86,0.86,0.0,0.91,0.94,0.86,0.41
xtreemfs.csv,0.0,0.61,0.43,0.89,0.55,0.55,0.45,0.58,0.66,0.43,0.37,0.83,0.75,0.34,0.35,0.52,0.54
yield.csv,0.67,0.4,0.51,0.62,0.42,0.55,0.43,0.32,0.45,0.38,0.37,0.38,0.46,0.34,0.38,0.38,0.37
