,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,31.0,0.0,1.0,2.0,0.0,16.0,1.0,28.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0
enzo.csv,0.0,2.0,5.0,8.0,1.0,8.0,3.0,5.0,0.0,10.0,0.0,29.0,0.0,3.0,13.0,15.0,0.0
hydrogen.csv,0.0,0.0,5.0,7.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0
keyczar.csv,0.0,3.0,0.0,0.0,0.0,10.0,2.0,8.0,0.0,0.0,10.0,21.0,0.0,1.0,5.0,18.0,2.0
lphant.csv,1.0,0.0,8.0,0.0,4.0,11.0,1.0,16.0,0.0,0.0,0.0,44.0,0.0,2.0,13.0,12.0,0.0
lsb.csv,0.0,1.0,1.0,5.0,2.0,14.0,3.0,2.0,1.0,6.0,7.0,10.0,2.0,4.0,13.0,1.0,7.0
maya-work-in-progress.csv,1.0,1.0,3.0,0.0,2.0,11.0,0.0,11.0,0.0,0.0,3.0,11.0,0.0,5.0,1.0,13.0,12.0
mcore3d.csv,55.0,0.0,0.0,16.0,1.0,3.0,2.0,2.0,0.0,14.0,3.0,65.0,1.0,1.0,2.0,4.0,2.0
mscore.csv,21.0,0.0,0.0,0.0,0.0,23.0,6.0,4.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,6.0,5.0
natpad.csv,1.0,0.0,4.0,0.0,1.0,3.0,1.0,14.0,0.0,0.0,4.0,5.0,1.0,4.0,3.0,15.0,0.0
rocrail.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
salasaga.csv,1.0,0.0,8.0,0.0,1.0,5.0,1.0,33.0,0.0,0.0,0.0,0.0,3.0,6.0,14.0,21.0,1.0
virtuoso.csv,4.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,1.0,5.0,2.0,11.0,1.0
xemeiah.csv,0.0,1.0,3.0,0.0,0.0,6.0,0.0,10.0,0.0,1.0,2.0,30.0,0.0,0.0,2.0,11.0,1.0
xined.csv,1.0,0.0,4.0,0.0,2.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,62.0,5.0,5.0,0.0,0.0
xtreemfs.csv,0.0,0.0,3.0,0.0,1.0,5.0,1.0,2.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0
yield.csv,0.0,0.0,0.0,4.0,0.0,24.0,1.0,7.0,0.0,12.0,8.0,1.0,0.0,0.0,9.0,9.0,0.0
