,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.27,0.3,0.33,0.58,0.27,0.63,0.09,0.36,1.0
carabiner.csv,0.3,0.45,0.32,0.56,0.29,0.78,0.06,0.56,0.94
dvt.csv,0.3,0.53,0.0,1.0,0.27,0.0,0.11,0.35,1.0
flylinkdc.csv,0.48,0.29,0.29,0.51,0.29,0.7,0.09,0.28,0.91
jsr308-langtools.csv,0.0,0.13,0.26,0.59,0.34,0.97,0.08,0.33,1.0
rtb-team.csv,0.48,0.36,0.6,0.47,0.5,0.0,0.0,0.19,0.89
stemkit.csv,0.31,0.25,0.86,0.48,0.17,0.93,0.19,0.17,0.91
unimrcp.csv,0.55,0.28,0.5,0.59,0.44,0.8,0.08,0.25,0.97
utgb.csv,0.42,0.45,0.56,0.79,0.46,0.5,0.11,0.25,0.95
