,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.22,0.96,0.75,0.68,0.67,0.0,0.3,0.61,0.0,1.0,0.77,0.33,0.22,0.0,0.34,0.0,1.0,0.25,0.0,0.0
array4j.csv,0.72,0.48,0.31,0.21,0.42,0.07,0.5,0.17,0.08,0.0,0.31,0.24,0.17,0.0,0.53,0.03,0.5,0.09,0.27,0.16
bzbyte.csv,0.52,1.0,1.0,1.0,0.92,0.11,0.97,1.0,0.0,1.0,0.85,0.62,0.78,0.2,0.94,0.03,1.0,0.93,0.0,0.11
capcode.csv,0.11,0.7,0.75,0.74,0.58,0.02,0.6,0.65,0.0,0.33,0.23,0.33,0.17,0.0,0.52,0.0,0.83,0.05,0.0,0.0
fm-classic.csv,0.0,0.56,0.19,0.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0
freenet.csv,1.0,1.0,1.0,1.0,1.0,0.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hannosset.csv,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0
haphazard.csv,0.59,0.18,0.0,0.0,0.25,0.95,0.33,0.39,0.92,0.0,0.38,0.38,0.22,0.4,0.06,0.19,0.17,0.35,1.0,0.53
intact.csv,0.0,0.04,0.06,0.05,0.0,0.14,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ipfire-wall.csv,0.0,0.28,0.0,0.16,0.17,0.72,0.03,0.0,0.58,0.33,0.31,0.19,0.78,0.6,0.1,0.74,0.0,0.33,0.79,0.21
jlinalg.csv,0.0,0.96,0.19,0.42,0.0,0.0,0.03,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
nassp.csv,1.0,0.98,1.0,1.0,1.0,0.14,1.0,1.0,0.67,1.0,1.0,0.95,0.89,1.0,1.0,0.52,1.0,0.98,0.0,0.84
ondex.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optalgtoolkit.csv,0.93,0.3,1.0,0.79,0.92,1.0,0.8,0.87,1.0,1.0,0.62,0.9,1.0,1.0,0.88,1.0,0.67,0.89,1.0,1.0
pustefix.csv,0.04,0.98,0.06,0.89,0.5,0.0,0.1,0.39,0.0,0.67,0.62,0.0,0.0,0.0,0.19,0.0,0.5,0.11,0.0,0.0
soar.csv,0.48,0.02,0.0,0.0,0.08,0.9,0.13,0.13,1.0,0.0,0.31,0.24,0.11,0.2,0.13,0.81,0.0,0.18,1.0,0.58
sqlpower-library.csv,0.93,0.26,0.19,0.37,0.83,0.98,0.5,0.83,1.0,1.0,0.69,0.67,1.0,1.0,0.74,1.0,0.5,0.81,1.0,1.0
super-tux.csv,0.93,0.6,0.81,0.95,0.83,0.85,0.87,1.0,0.83,1.0,0.85,0.9,1.0,1.0,1.0,0.29,1.0,0.91,0.94,0.63
tart.csv,0.0,0.18,0.06,0.05,0.0,0.12,0.0,0.0,0.25,0.0,0.15,0.19,0.11,0.0,0.02,0.61,0.17,0.09,0.06,0.05
web-cat.csv,0.02,0.06,0.06,0.16,0.08,0.87,0.03,0.04,0.92,0.0,0.08,0.0,0.44,0.6,0.22,0.74,0.0,0.32,0.94,0.84
