,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.34,0.91,0.32,0.44,0.3,0.0,0.25,0.5,0.0,0.12,0.34,0.48,0.3,0.0,0.5,0.0,0.15,0.38,0.0,0.0
array4j.csv,0.69,0.64,0.38,0.24,0.2,0.13,0.37,0.21,0.08,0.0,0.27,0.13,0.21,0.0,0.67,0.06,0.17,0.16,0.19,0.17
bzbyte.csv,0.58,0.88,0.34,0.55,0.33,0.2,0.44,0.43,0.0,0.08,0.32,0.21,0.5,0.06,0.94,0.06,0.15,0.9,0.0,0.17
capcode.csv,0.2,0.71,0.3,0.47,0.67,0.04,0.36,0.34,0.0,0.05,0.18,0.21,0.18,0.0,0.66,0.0,0.2,0.1,0.0,0.0
fm-classic.csv,0.0,0.7,0.16,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0
freenet.csv,0.84,0.88,0.34,0.55,0.25,0.79,0.45,0.43,0.34,0.08,0.33,0.28,0.49,0.1,0.97,0.72,0.15,0.86,0.29,0.55
hannosset.csv,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
haphazard.csv,0.64,0.3,0.0,0.0,0.19,0.77,0.31,0.28,0.35,0.0,0.5,0.18,0.22,0.12,0.12,0.27,0.12,0.48,0.29,0.44
intact.csv,0.0,0.08,0.11,0.1,0.0,0.24,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ipfire-wall.csv,0.0,0.43,0.0,0.24,0.1,0.7,0.06,0.0,0.34,0.1,0.27,0.18,0.82,0.27,0.19,0.59,0.0,0.45,0.29,0.31
jlinalg.csv,0.0,0.96,0.2,0.34,0.0,0.0,0.06,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
nassp.csv,0.84,0.87,0.34,0.55,0.26,0.24,0.45,0.43,0.73,0.08,0.34,0.29,0.46,0.1,0.97,0.54,0.15,0.85,0.0,0.51
ondex.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optalgtoolkit.csv,0.83,0.44,0.34,0.79,0.29,0.79,0.44,0.45,0.34,0.12,0.24,0.27,0.49,0.1,0.92,0.72,0.13,0.82,0.29,0.55
pustefix.csv,0.08,0.92,0.07,0.51,0.21,0.0,0.14,0.53,0.0,0.07,0.34,0.0,0.0,0.0,0.31,0.0,0.09,0.18,0.0,0.0
soar.csv,0.58,0.04,0.0,0.0,0.09,0.75,0.15,0.16,0.34,0.0,0.36,0.12,0.14,0.03,0.23,0.78,0.0,0.28,0.29,0.41
sqlpower-library.csv,0.91,0.4,0.19,0.44,0.27,0.79,0.43,0.42,0.34,0.09,0.32,0.31,0.51,0.11,0.85,0.72,0.18,0.76,0.29,0.58
super-tux.csv,0.88,0.69,0.31,0.55,0.26,0.77,0.47,0.43,0.37,0.09,0.32,0.3,0.49,0.1,0.98,0.36,0.15,0.83,0.31,0.52
tart.csv,0.0,0.3,0.1,0.1,0.0,0.2,0.0,0.0,0.33,0.0,0.22,0.26,0.17,0.0,0.04,0.54,0.18,0.15,0.1,0.1
web-cat.csv,0.04,0.11,0.08,0.24,0.1,0.74,0.06,0.06,0.37,0.0,0.13,0.0,0.44,0.12,0.35,0.6,0.0,0.43,0.28,0.82
