,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.83,0.5,0.38,0.33,0.4,0.0,0.57,0.45,0.0,0.41,0.36,0.88,0.89,0.0,0.76,0.0,0.36,0.88,0.0,0.0
array4j.csv,0.47,0.52,0.9,0.71,0.56,0.95,0.59,0.93,0.92,0.88,0.82,0.59,0.91,0.76,0.78,0.5,0.87,0.86,0.81,0.69
bzbyte.csv,0.49,0.52,0.39,0.28,0.39,0.96,0.34,0.38,0.0,0.3,0.38,0.43,0.45,0.7,0.46,0.0,0.37,0.36,0.0,0.8
capcode.csv,0.8,0.62,0.46,0.33,0.89,0.75,0.45,0.47,0.0,0.41,0.85,0.78,0.94,0.95,0.78,0.0,0.63,0.75,0.0,0.0
fm-classic.csv,0.0,0.43,0.55,0.38,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0
freenet.csv,0.38,0.52,0.39,0.28,0.36,0.32,0.33,0.38,0.36,0.3,0.35,0.37,0.36,0.35,0.44,0.36,0.37,0.35,0.31,0.32
hannosset.csv,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
haphazard.csv,0.56,0.91,0.0,0.67,0.95,0.37,0.71,0.67,0.37,0.78,0.86,0.61,0.83,0.93,0.83,0.86,0.9,0.78,0.32,0.42
intact.csv,0.0,0.5,0.5,0.0,0.0,0.97,0.87,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ipfire-wall.csv,0.0,0.87,0.8,0.83,0.72,0.43,0.0,0.0,0.45,0.88,0.76,0.96,0.62,0.76,0.9,0.34,0.5,0.59,0.37,0.86
jlinalg.csv,0.0,0.5,0.93,0.46,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0
nassp.csv,0.38,0.52,0.4,0.28,0.35,0.97,0.33,0.38,0.8,0.29,0.33,0.34,0.37,0.35,0.44,0.32,0.37,0.34,0.0,0.27
ondex.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optalgtoolkit.csv,0.39,0.83,0.4,0.58,0.4,0.36,0.38,0.39,0.36,0.35,0.36,0.38,0.36,0.35,0.47,0.36,0.38,0.34,0.31,0.32
pustefix.csv,0.75,0.49,0.92,0.29,0.52,0.0,0.92,0.91,0.0,0.35,0.41,0.0,0.0,0.0,0.95,0.0,0.44,0.88,0.0,0.0
soar.csv,0.67,0.0,0.0,0.75,0.91,0.37,0.84,0.93,0.36,0.79,0.89,0.68,0.91,0.52,0.93,0.52,0.5,0.93,0.31,0.4
sqlpower-library.csv,0.39,0.8,0.93,0.77,0.43,0.36,0.59,0.44,0.36,0.34,0.39,0.5,0.37,0.36,0.48,0.36,0.7,0.36,0.31,0.33
super-tux.csv,0.37,0.49,0.41,0.28,0.38,0.34,0.36,0.38,0.38,0.33,0.31,0.38,0.36,0.35,0.44,0.58,0.37,0.35,0.3,0.37
tart.csv,0.0,0.9,0.8,0.5,0.92,0.97,0.0,0.67,0.83,0.86,0.8,0.9,0.8,0.0,0.5,0.35,0.8,0.91,0.83,0.0
web-cat.csv,0.0,0.67,0.88,0.83,0.89,0.37,0.75,0.9,0.36,0.0,0.5,0.67,0.5,0.42,0.59,0.35,0.77,0.65,0.32,0.55
