,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.26,0.77,0.53,0.37,0.63,0.0,0.33,0.62,0.0,0.7,0.61,0.38,0.26,0.0,0.38,0.0,0.05,0.29,0.0,0.0
array4j.csv,0.23,0.53,0.36,0.24,0.44,0.09,0.5,0.2,0.1,0.0,0.35,0.27,0.2,0.0,0.4,0.04,0.52,0.11,0.31,0.19
bzbyte.csv,0.42,0.0,0.0,0.0,0.72,0.13,0.05,0.0,0.0,0.0,0.44,0.39,0.63,0.23,0.0,0.04,0.0,0.82,0.0,0.13
capcode.csv,0.13,0.25,0.47,0.43,0.63,0.02,0.48,0.43,0.0,0.34,0.26,0.37,0.2,0.0,0.39,0.0,0.71,0.06,0.0,0.0
fm-classic.csv,0.0,0.6,0.22,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0
freenet.csv,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
hannosset.csv,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0
haphazard.csv,0.49,0.21,0.0,0.0,0.29,0.09,0.37,0.4,0.42,0.0,0.43,0.39,0.25,0.44,0.07,0.22,0.2,0.38,0.09,0.52
intact.csv,0.0,0.05,0.07,0.06,0.0,0.17,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ipfire-wall.csv,0.0,0.33,0.0,0.19,0.2,0.58,0.04,0.0,0.57,0.37,0.35,0.22,0.81,0.64,0.12,0.16,0.0,0.36,0.56,0.25
jlinalg.csv,0.0,0.94,0.22,0.4,0.0,0.0,0.04,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0
nassp.csv,0.0,0.0,0.09,0.0,0.24,0.17,0.0,0.0,0.71,0.05,0.17,0.3,0.2,0.0,0.0,0.52,0.0,0.0,0.0,0.34
ondex.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optalgtoolkit.csv,0.51,0.34,0.09,0.8,0.59,0.05,0.56,0.59,0.0,0.72,0.3,0.24,0.0,0.09,0.71,0.17,0.5,0.37,0.0,0.0
pustefix.csv,0.05,0.78,0.07,0.0,0.49,0.0,0.12,0.44,0.0,0.45,0.59,0.0,0.0,0.0,0.21,0.0,0.38,0.13,0.0,0.0
soar.csv,0.49,0.02,0.0,0.0,0.1,0.09,0.16,0.16,0.0,0.0,0.36,0.27,0.13,0.22,0.16,0.78,0.0,0.21,0.05,0.44
sqlpower-library.csv,0.86,0.3,0.22,0.42,0.57,0.05,0.53,0.52,0.0,0.47,0.57,0.63,0.3,0.33,0.75,0.17,0.52,0.0,0.0,0.43
super-tux.csv,0.78,0.58,0.4,0.35,0.52,0.66,0.59,0.0,0.61,0.47,0.44,0.52,0.0,0.09,0.77,0.32,0.0,0.24,0.46,0.6
tart.csv,0.0,0.21,0.07,0.06,0.0,0.15,0.0,0.0,0.29,0.0,0.18,0.23,0.13,0.0,0.02,0.39,0.2,0.11,0.07,0.06
web-cat.csv,0.02,0.07,0.07,0.19,0.1,0.2,0.04,0.05,0.56,0.0,0.1,0.0,0.48,0.59,0.26,0.28,0.0,0.35,0.13,0.85
