,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,98.5,96.5,99.0,97.5,194.0,99.0,781.0,98.5,1367.5
galaxium.csv,98.5,96.5,99.0,97.5,187.0,85.5,682.0,98.5,1690.5
jython.csv,91.5,96.5,99.0,97.5,293.0,99.0,777.0,0.0,1177.5
ninject.csv,91.5,91.5,6202.5,139.0,951.5,99.0,537.5,96.5,82.5
ondex.csv,89.5,96.5,99.0,97.5,96.5,99.0,644.5,98.5,599.0
opentibia.csv,96.5,94.5,198.0,97.5,375.0,99.0,95.5,96.5,58.5
power-architect.csv,98.5,96.5,99.0,97.5,391.5,99.0,683.5,98.5,991.5
unbvision.csv,98.5,96.5,99.0,97.5,194.0,190.0,776.5,28.5,984.0
x-ray-mule.csv,96.5,94.5,36.5,97.5,292.5,97.5,487.5,96.5,1000.5
