,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.87,1.0,0.76,0.63,0.49,0.61,0.2,0.79
forester-atv.csv,0.93,0.92,0.86,0.44,0.89,0.9,0.81,0.82
google-collections.csv,0.97,0.18,1.0,1.0,1.0,1.0,1.0,0.99
jsecurity.csv,0.77,0.9,0.86,0.78,0.73,0.39,0.84,0.71
opensim4opencog.csv,0.51,0.68,0.91,0.71,0.61,0.53,0.71,0.53
paintown.csv,0.36,1.0,1.0,0.92,0.96,0.98,1.0,0.53
smbopensoft.csv,0.98,1.03,0.32,0.71,0.94,0.67,0.55,0.83
thout.csv,0.95,1.01,0.67,0.83,0.47,0.6,0.59,0.99
