,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.68,1.0,0.75,0.62,0.39,0.36,0.14,0.73
forester-atv.csv,0.05,0.5,0.86,0.28,0.1,0.02,0.07,0.23
google-collections.csv,0.97,0.0,1.0,1.0,1.0,1.0,1.0,0.99
jsecurity.csv,0.16,0.0,0.01,0.75,0.2,0.24,0.29,0.59
opensim4opencog.csv,0.19,0.0,0.04,0.6,0.31,0.39,0.43,0.24
paintown.csv,0.18,1.0,1.0,0.9,0.96,0.98,1.0,0.4
smbopensoft.csv,0.92,1.0,0.25,0.7,0.93,0.19,0.43,0.73
thout.csv,0.88,1.0,0.65,0.2,0.24,0.25,0.57,0.99
