,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.44,0.59,0.66,0.56,0.74,0.54,0.28
encog-java.csv,0.66,0.07,0.04,0.26,0.23,0.18,0.02
h2database.csv,0.6,0.69,0.17,0.65,0.26,0.35,0.12
haphazard.csv,0.17,0.1,0.58,0.54,0.4,0.58,0.36
jaql.csv,0.69,0.63,0.41,0.67,0.56,0.26,0.33
raven-monitoring.csv,0.41,0.37,0.71,0.43,0.18,0.67,0.44
v8.csv,0.11,0.52,0.37,0.45,0.23,0.52,0.85
