,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.22,0.23,0.58,0.53,0.68,0.32,0.82
encog-java.csv,0.37,0.08,0.05,0.35,0.3,0.14,0.05
h2database.csv,0.32,0.4,0.23,0.61,0.34,0.24,0.19
haphazard.csv,0.13,0.08,0.52,0.48,0.36,0.45,0.48
jaql.csv,0.26,0.27,0.43,0.66,0.57,0.17,0.44
raven-monitoring.csv,0.15,0.14,0.68,0.42,0.19,0.42,0.57
v8.csv,0.06,0.28,0.5,0.43,0.53,0.29,0.91
