,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,59.0,39.0,0.0,2.0,0.0,0.0,0.0
encog-java.csv,3.0,2.0,1.0,0.0,0.0,4.0,0.0
h2database.csv,15.0,2.0,0.0,3.0,0.0,0.0,0.0
haphazard.csv,11.0,35.0,0.0,12.0,0.0,0.0,1.0
jaql.csv,26.0,7.0,0.0,1.0,0.0,9.0,0.0
raven-monitoring.csv,30.0,62.0,0.0,1.0,0.0,2.0,0.0
v8.csv,8.0,16.0,0.0,2.0,0.0,1.0,0.0
