,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.56,0.45,0.88,0.99,0.7,1.0,0.0,0.45,0.53
ffigo.csv,0.55,0.69,0.6,0.44,0.57,0.33,0.0,0.96,0.39
ildjit.csv,0.11,1.0,0.18,0.05,0.06,0.0,0.0,0.03,0.0
jfreereport.csv,0.54,0.21,0.9,0.52,0.46,0.0,0.25,0.51,0.47
pcsx2.csv,0.5,0.55,0.66,0.75,0.98,0.67,0.0,0.59,0.53
psycle.csv,0.99,0.45,0.92,0.65,0.85,1.0,1.0,0.7,0.47
wikipediardware.csv,0.68,0.55,0.95,0.79,0.79,0.67,1.0,0.86,0.97
wxjs.csv,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0
xqilla.csv,0.03,0.0,0.04,0.01,0.03,1.0,0.0,0.01,0.0
