,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.69,0.15,0.14,0.98,0.78,0.03,0.0,0.76,0.8
ffigo.csv,0.78,0.26,0.16,0.66,0.7,0.02,0.0,1.0,0.62
ildjit.csv,0.73,0.94,0.13,0.56,0.55,0.0,0.0,0.5,0.0
jfreereport.csv,0.59,0.13,0.99,0.58,0.57,0.0,0.05,0.64,0.67
pcsx2.csv,0.86,0.18,0.18,0.59,1.0,0.03,0.0,0.71,0.67
psycle.csv,0.96,0.2,0.14,0.67,0.71,0.03,0.11,0.67,0.82
wikipediardware.csv,0.74,0.21,0.15,0.61,0.67,0.02,0.1,0.68,0.97
wxjs.csv,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0
xqilla.csv,1.0,0.0,0.28,0.4,1.0,1.0,0.0,0.33,0.0
