,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.6,0.49,0.44,0.54,0.49,0.36,0.79,0.53,0.6
ffigo.csv,0.55,0.45,0.46,0.68,0.49,0.46,0.93,0.45,0.62
ildjit.csv,0.96,0.87,1.0,0.96,0.95,0.93,0.83,0.75,0.67
jfreereport.csv,0.73,0.93,0.99,0.73,0.71,0.0,0.79,0.62,0.7
pcsx2.csv,0.59,0.5,0.5,0.48,0.49,0.52,0.94,0.51,0.57
psycle.csv,0.49,0.46,0.43,0.47,0.42,0.33,0.36,0.35,0.45
wikipediardware.csv,0.47,0.41,0.41,0.45,0.41,0.38,0.39,0.38,0.45
wxjs.csv,0.0,0.0,0.0,0.8,0.67,0.67,0.88,0.67,0.0
xqilla.csv,0.8,0.0,0.96,0.8,0.83,0.67,0.88,0.67,0.0
