,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.48,0.73,0.83,0.03,0.38,0.86,0.27,0.25,0.36
ffigo.csv,0.3,0.59,0.48,0.31,0.46,0.53,0.17,0.0,0.64
ildjit.csv,0.08,0.02,0.18,0.05,0.1,0.13,0.07,0.05,0.21
jfreereport.csv,0.71,0.41,0.0,0.52,0.66,0.01,0.41,0.5,0.64
pcsx2.csv,0.15,0.74,0.46,0.71,0.0,0.55,0.2,0.41,0.71
psycle.csv,0.08,0.54,0.84,0.45,0.66,0.87,0.73,0.59,0.29
wikipediardware.csv,0.46,0.61,0.85,0.72,0.74,0.76,0.83,0.7,0.07
wxjs.csv,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.07,0.0
xqilla.csv,0.0,0.0,0.02,0.01,0.0,0.0,0.09,0.05,0.07
