,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.65,0.92,0.84,0.03,0.48,0.86,1.03,0.61,0.59
ffigo.csv,0.54,0.66,0.62,0.64,0.63,0.85,1.01,0.04,0.88
ildjit.csv,0.9,0.02,0.84,0.95,0.94,1.01,1.0,0.97,1.02
jfreereport.csv,0.84,0.89,0.1,0.71,0.85,1.0,0.86,0.7,0.83
pcsx2.csv,0.52,0.87,0.57,0.76,0.02,0.64,1.02,0.58,0.86
psycle.csv,0.08,0.77,0.84,0.57,0.67,0.87,0.73,0.66,0.6
wikipediardware.csv,0.56,0.76,0.85,0.75,0.77,0.83,0.83,0.72,0.08
wxjs.csv,1.0,1.0,1.0,0.99,1.0,1.0,0.0,1.0,1.0
xqilla.csv,0.97,1.0,0.96,0.99,0.97,0.0,1.0,0.99,1.0
