,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.62,0.23,0.24,0.99,0.74,0.06,0.0,0.56,0.63
ffigo.csv,0.65,0.38,0.25,0.53,0.63,0.03,0.0,0.98,0.48
ildjit.csv,0.19,0.97,0.15,0.09,0.11,0.0,0.0,0.05,0.0
jfreereport.csv,0.56,0.16,0.94,0.55,0.51,0.0,0.09,0.57,0.55
pcsx2.csv,0.64,0.27,0.29,0.66,0.99,0.06,0.0,0.65,0.59
psycle.csv,0.97,0.28,0.25,0.66,0.78,0.06,0.2,0.68,0.6
wikipediardware.csv,0.71,0.31,0.25,0.69,0.73,0.04,0.18,0.76,0.97
wxjs.csv,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0
xqilla.csv,0.05,0.0,0.07,0.01,0.06,1.0,0.0,0.03,0.0
