,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.46,0.45,0.57,0.56,0.54,0.54,0.41,0.3,0.61,0.41,0.58,0.76,0.57,0.53,0.45,0.36,0.74,0.48,0.27,0.51
array4j.csv,0.35,0.1,0.68,0.19,0.29,0.42,0.46,0.23,0.2,0.36,0.42,0.45,0.24,0.41,0.02,0.07,0.62,0.25,0.48,0.56
bzbyte.csv,0.61,0.0,0.0,0.0,0.68,0.17,0.0,0.0,0.0,0.0,0.17,0.52,0.2,0.0,0.0,0.0,0.0,0.78,0.0,0.06
capcode.csv,0.59,0.43,0.37,0.44,0.74,0.58,0.49,0.5,0.46,0.87,0.5,0.59,0.32,0.22,0.35,0.56,0.48,0.58,0.37,0.56
fm-classic.csv,0.26,0.24,0.07,0.19,0.29,0.2,0.0,0.0,0.1,0.98,0.18,0.12,0.49,0.0,0.1,0.16,0.0,0.23,0.25,0.0
freenet.csv,0.69,0.74,0.51,0.0,0.53,0.68,0.55,0.35,0.26,0.0,0.36,0.57,0.58,0.48,0.0,0.53,0.6,0.63,0.09,0.13
hannosset.csv,0.48,0.48,0.48,0.3,0.1,0.22,0.27,0.0,0.2,0.0,0.35,0.41,0.07,0.0,0.32,0.27,0.82,0.22,0.49,0.47
haphazard.csv,0.0,0.43,0.29,0.54,0.36,0.49,0.45,0.56,0.52,0.34,0.64,0.45,0.13,0.43,0.22,0.36,0.0,0.49,0.35,0.35
intact.csv,0.63,0.33,0.47,0.3,0.66,0.67,0.68,0.53,0.0,0.37,0.45,0.7,0.54,0.42,0.41,0.04,0.67,0.57,0.27,0.25
ipfire-wall.csv,0.41,0.67,0.22,0.44,0.53,0.2,0.2,0.26,0.28,0.49,0.52,0.37,0.86,0.62,0.41,0.42,0.0,0.36,0.14,0.5
jlinalg.csv,0.35,0.83,0.5,0.49,0.34,0.4,0.51,0.3,0.34,0.72,0.39,0.55,0.59,0.56,0.52,0.44,0.66,0.6,0.05,0.45
nassp.csv,0.67,0.36,0.35,0.0,0.0,0.41,0.2,0.2,0.81,0.38,0.18,0.28,0.54,0.23,0.38,0.44,0.2,0.37,0.11,0.46
ondex.csv,0.16,0.34,0.55,0.06,0.29,0.54,0.55,0.58,0.29,0.37,0.64,0.28,0.53,0.61,0.38,0.28,0.54,0.46,0.61,0.3
optalgtoolkit.csv,0.43,0.28,0.41,0.74,0.64,0.6,0.52,0.52,0.61,0.45,0.37,0.54,0.54,0.68,0.45,0.53,0.46,0.61,0.57,0.36
pustefix.csv,0.52,0.65,0.22,0.24,0.59,0.25,0.37,0.74,0.51,0.17,0.61,0.51,0.65,0.58,0.0,0.38,0.2,0.67,0.27,0.61
soar.csv,0.0,0.59,0.48,0.13,0.68,0.46,0.21,0.09,0.0,0.13,0.59,0.55,0.13,0.13,0.0,0.72,0.47,0.65,0.54,0.0
sqlpower-library.csv,0.73,0.0,0.13,0.69,0.52,0.33,0.21,0.65,0.0,0.57,0.29,0.57,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.46
super-tux.csv,0.66,0.17,0.46,0.67,0.45,0.44,0.6,0.24,0.64,0.0,0.51,0.6,0.28,0.57,0.92,0.12,0.31,0.53,0.61,0.58
tart.csv,0.02,0.49,0.38,0.36,0.43,0.61,0.53,0.64,0.6,0.83,0.56,0.47,0.56,0.94,0.44,0.33,0.34,0.49,0.52,0.19
web-cat.csv,0.52,0.4,0.49,0.4,0.45,0.58,0.61,0.6,0.64,0.58,0.5,0.54,0.49,0.65,0.75,0.3,0.43,0.23,0.51,0.8
