,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,594.0,99.0,195.0,1915.0,293.0,290.5,297.0,384.0
biodwh.csv,198.0,99.0,93.5,179.0,431.5,256.5,1062.5,262.5
brlcad.csv,594.0,99.0,191.0,460.0,194.5,282.5,296.5,250.5
critterding.csv,99.0,99.0,91.5,1092.0,579.5,234.5,297.0,384.0
jmri.csv,294.5,99.0,93.5,179.0,857.0,290.5,395.5,384.0
nabu-library.csv,594.0,285.5,93.5,72.5,487.0,122.0,99.0,858.5
popeye-chess.csv,198.0,99.0,283.5,361.0,388.5,168.0,98.5,580.5
yarp.csv,99.0,99.0,182.0,460.0,194.5,89.5,297.0,970.5
