,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.0,0.31,0.8,0.8,0.34,0.87,0.36,0.0,0.24,0.14
freedom-erp.csv,0.0,0.21,0.4,0.21,0.23,0.66,0.73,0.0,0.0,0.0
jahshaka.csv,0.86,0.82,0.58,0.37,0.41,0.43,0.59,0.81,0.23,0.28
jmoney.csv,0.0,0.65,0.89,0.51,0.4,0.54,0.36,0.0,0.58,0.63
reaper3d.csv,0.8,0.41,0.6,0.74,0.15,0.13,0.56,0.0,0.43,0.63
sblim.csv,0.0,0.69,0.8,0.88,0.18,0.22,0.32,0.09,0.49,0.14
swtfox.csv,0.95,0.11,0.18,0.21,0.67,0.35,0.3,0.0,0.61,0.49
tart.csv,0.0,0.0,0.53,0.62,0.62,0.33,0.01,0.0,0.79,0.53
