,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.72,0.72,0.83,0.7,0.03,0.7,0.89
encog-java.csv,0.09,0.91,0.72,0.93,0.75,0.65,0.92
h2database.csv,0.63,0.11,0.79,0.9,0.96,0.76,0.85
haphazard.csv,0.96,0.93,0.83,0.82,0.8,0.15,0.9
jaql.csv,0.44,0.6,0.67,0.06,0.83,0.78,0.67
raven-monitoring.csv,0.61,0.79,0.05,0.67,0.88,0.67,0.68
v8.csv,0.52,0.48,0.62,0.55,0.94,0.73,0.08
