,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.8,0.43,0.69,0.43,0.98,0.38,0.55
encog-java.csv,0.91,0.09,0.74,0.07,0.44,0.69,0.08
h2database.csv,0.48,0.89,0.26,0.11,0.05,0.31,0.15
haphazard.csv,0.05,0.08,0.17,0.21,0.22,0.85,0.13
jaql.csv,0.68,0.49,0.4,0.94,0.94,0.31,0.45
raven-monitoring.csv,0.59,0.4,0.97,0.49,0.33,0.69,0.59
v8.csv,0.59,0.66,0.43,0.49,0.99,0.46,1.0
