,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.23,0.19,0.48,0.42,0.97,0.29,0.69
encog-java.csv,0.95,0.13,0.54,0.13,0.42,0.35,0.15
h2database.csv,0.23,0.94,0.31,0.17,0.08,0.24,0.26
haphazard.csv,0.05,0.1,0.28,0.27,0.3,0.92,0.23
jaql.csv,0.34,0.27,0.44,0.96,0.61,0.22,0.61
raven-monitoring.csv,0.24,0.16,0.96,0.45,0.31,0.34,0.72
v8.csv,0.3,0.33,0.48,0.54,0.6,0.27,1.0
