,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.69,0.44,0.77,0.39,0.02,0.33,0.77
encog-java.csv,0.0,0.05,0.67,0.04,0.5,0.58,0.0
h2database.csv,0.35,0.0,0.27,0.09,0.03,0.31,0.0
haphazard.csv,0.09,0.07,0.04,0.24,0.15,0.0,0.23
jaql.csv,0.31,0.31,0.29,0.01,0.83,0.37,0.38
raven-monitoring.csv,0.45,0.5,0.04,0.44,0.57,0.6,0.54
v8.csv,0.32,0.34,0.25,0.2,0.94,0.5,0.08
