,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.48,0.98,0.1,0.33,0.53,0.72,0.88,1.0
chaperon.csv,0.62,0.0,1.0,0.0,0.5,0.5,0.5,1.0
forester-atv.csv,1.0,0.46,0.17,0.25,0.89,0.75,0.35,0.98
gephex.csv,0.38,0.6,0.0,0.29,0.86,0.99,1.0,1.0
pokenetonline.csv,0.47,0.5,0.11,0.42,1.0,0.64,0.61,0.98
primefaces.csv,0.28,0.57,0.09,0.3,0.69,0.58,0.98,0.98
rcp-company-uibindings.csv,0.41,0.56,0.09,0.3,0.71,0.63,0.65,1.0
yarp0.csv,0.42,0.5,0.1,1.0,0.67,0.52,0.76,0.99
