,f1,g,recall,precision,pf,wins
auber.csv,0.63,0.59,0.78,0.58,0.61,13
autat.csv,0.47,0.45,0.41,0.67,0.18,10
brlcad.csv,0.34,0.29,0.28,0.57,0.23,1
delphilhlplib.csv,0.57,0.58,0.58,0.71,0.33,16
exordium.csv,0.4,0.42,0.37,0.7,0.14,7
fltk.csv,0.62,0.57,0.59,0.62,0.35,14
google-web-toolkit.csv,0.62,0.56,0.58,0.68,0.29,17
gzigzag.csv,0.33,0.25,0.21,0.8,0.1,3
irrlicht.csv,0.6,0.0,1.0,0.48,1.0,0
mimosa.csv,0.56,0.47,0.79,0.56,0.83,4
mptvseries.csv,0.45,0.48,0.43,0.74,0.16,12
ogre.csv,0.51,0.45,0.62,0.5,0.72,2
openfrag.csv,0.7,0.6,0.73,0.66,0.51,18
qdvdauthor.csv,0.55,0.44,0.63,0.52,0.55,5
qse.csv,0.53,0.57,0.65,0.58,0.45,11
sauerbraten.csv,0.64,0.38,0.93,0.55,0.89,6
toped.csv,0.64,0.52,0.8,0.57,0.74,8
truevision.csv,0.65,0.63,0.73,0.65,0.55,15
zoolib.csv,0.48,0.49,0.44,0.71,0.33,9
