,recall,precision,pf,pci_20,ifa,wins
auber.csv,0.78,0.58,0.61,0.43,2.0,5
autat.csv,0.41,0.67,0.18,0.57,1.0,13
brlcad.csv,0.28,0.57,0.23,0.75,2.0,7
delphilhlplib.csv,0.58,0.71,0.33,0.54,1.0,14
exordium.csv,0.37,0.7,0.14,0.65,1.0,17
fltk.csv,0.59,0.62,0.35,0.53,1.0,11
google-web-toolkit.csv,0.58,0.68,0.29,0.51,1.0,12
gzigzag.csv,0.21,0.8,0.1,0.78,0.0,18
irrlicht.csv,1.0,0.48,1.0,0.38,3.0,0
mimosa.csv,0.79,0.56,0.83,0.43,2.0,1
mptvseries.csv,0.43,0.74,0.16,0.52,1.0,15
ogre.csv,0.62,0.5,0.72,0.48,1.0,2
openfrag.csv,0.73,0.66,0.51,0.47,1.0,10
qdvdauthor.csv,0.63,0.52,0.55,0.52,2.0,3
qse.csv,0.65,0.58,0.45,0.52,1.0,8
sauerbraten.csv,0.93,0.55,0.89,0.43,1.0,6
toped.csv,0.8,0.57,0.74,0.48,2.0,4
truevision.csv,0.73,0.65,0.55,0.46,1.0,9
zoolib.csv,0.44,0.71,0.33,0.68,1.0,16
