,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.45,0.46,0.57,0.64,0.31,0.67,1.0,0.59,0.76
graphmak.csv,0.26,0.18,0.98,0.36,0.0,0.04,0.22,0.18,0.25
guineu.csv,0.92,0.24,0.33,0.12,0.29,0.3,0.26,0.42,0.31
jhotdraw.csv,0.2,0.49,0.33,0.0,0.95,0.24,0.06,0.34,0.1
ofbiz.csv,0.13,0.47,0.36,0.17,0.38,0.54,0.3,0.39,0.99
pdfedit.csv,0.52,0.37,0.44,0.99,0.32,0.53,0.51,0.44,0.6
pokeglobal.csv,0.37,0.99,0.6,0.6,0.28,0.62,0.74,0.55,0.67
red5.csv,0.46,0.59,0.52,0.49,0.34,0.98,0.38,0.56,0.51
twostep.csv,0.55,0.48,0.46,0.46,0.27,0.56,0.43,0.98,0.51
