,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.32,0.55,0.46,0.39,0.51,0.42,0.43,0.5,0.41
graphmak.csv,0.92,0.75,0.58,0.66,0.95,0.67,0.95,0.88,0.98
guineu.csv,0.77,0.94,0.76,0.89,0.98,0.9,0.96,0.83,0.81
jhotdraw.csv,0.75,0.57,0.74,0.0,0.98,0.88,0.88,0.89,0.93
ofbiz.csv,0.8,0.58,0.71,0.8,0.72,0.45,0.81,0.6,0.44
pdfedit.csv,0.42,0.68,0.47,0.5,0.65,0.52,0.68,0.62,0.57
pokeglobal.csv,0.36,0.48,0.36,0.47,0.35,0.33,0.44,0.45,0.51
red5.csv,0.46,0.5,0.45,0.53,0.45,0.44,0.67,0.44,0.48
twostep.csv,0.45,0.59,0.44,0.61,0.52,0.47,0.63,0.52,0.51
