,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.74,0.21,0.28,0.79,0.36,0.41,0.03,0.27,0.63
graphmak.csv,0.14,0.0,0.0,0.49,0.07,0.07,0.12,0.11,0.13
guineu.csv,0.0,0.34,0.22,0.14,0.1,0.07,0.18,0.09,0.22
jhotdraw.csv,0.02,0.69,0.33,0.0,0.0,0.07,0.12,0.07,0.03
ofbiz.csv,0.05,0.17,0.15,0.02,0.19,0.38,0.27,0.24,0.04
pdfedit.csv,0.43,0.28,0.46,0.02,0.26,0.45,0.45,0.29,0.37
pokeglobal.csv,0.69,0.03,0.67,0.53,0.66,0.69,0.55,0.84,0.55
red5.csv,0.36,0.31,0.33,0.42,0.59,0.0,0.27,0.56,0.36
twostep.csv,0.38,0.24,0.41,0.56,0.47,0.38,0.27,0.0,0.25
