,mpqc.csv,haggle.csv,jgnash.csv,java-gnome.csv,panda3d.csv,jrdf.csv,geotools.csv,gephex.csv,tencompetence.csv,codesmith.csv
codesmith.csv,0.0,0.0,45.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0
geotools.csv,5.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
gephex.csv,1.0,0.0,31.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0
haggle.csv,2.0,0.0,11.0,2.0,3.0,19.0,18.0,0.0,0.0,97.0
java-gnome.csv,1.0,2.0,12.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0
jgnash.csv,27.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0
jrdf.csv,13.0,0.0,12.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
mpqc.csv,0.0,0.0,44.0,0.0,3.0,5.0,32.0,0.0,0.0,0.0
panda3d.csv,38.0,0.0,9.0,0.0,1.0,73.0,6.0,0.0,0.0,1.0
tencompetence.csv,0.0,0.0,52.0,0.0,2.0,6.0,31.0,1.0,0.0,9.0
