,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,mplayer-ce.csv,biopax.csv,crux-framework.csv,xamj.csv,ng4j.csv,jmule.csv
alsa.csv,0.5,0.7,0.52,0.72,0.55,0.33,1.0,0.98,0.96,0.55,0.9,0.66,0.77,0.87,1.0,0.77,1.0,0.99,0.65,0.38
arcallians.csv,0.64,0.75,0.82,0.91,0.75,0.96,0.88,0.52,0.61,0.5,0.45,0.33,0.81,0.77,0.55,0.96,1.0,0.63,0.85,0.17
arianne.csv,0.7,0.94,1.0,0.96,0.98,0.92,0.81,1.0,0.9,0.95,1.0,0.99,0.97,0.94,1.0,0.83,1.0,0.88,0.95,0.83
aztec.csv,0.23,0.64,0.18,0.33,0.73,0.75,0.38,0.63,0.45,0.55,0.6,0.48,0.19,0.49,0.78,0.24,0.67,0.64,0.6,0.5
biopax.csv,0.98,0.93,1.0,0.99,0.91,0.88,1.0,1.0,1.0,0.85,0.95,0.78,0.97,0.99,1.0,0.83,1.0,0.96,1.0,0.92
bl-toolkit.csv,0.75,0.73,0.76,0.49,1.0,0.92,0.69,1.0,0.78,1.0,1.0,0.99,0.91,0.5,1.0,0.35,0.67,0.6,0.95,0.88
clamav.csv,0.69,0.69,0.38,0.54,0.73,0.54,0.69,0.89,0.65,0.7,0.55,0.75,0.57,0.65,0.63,0.34,1.0,0.73,0.45,0.96
crux-framework.csv,0.28,0.19,0.12,0.16,0.23,0.71,0.12,0.37,0.18,0.25,0.6,0.77,0.21,0.3,0.73,0.04,1.0,0.21,0.15,0.29
gnupdate.csv,0.54,0.64,0.16,0.62,0.86,0.92,0.25,0.18,0.86,0.45,0.8,0.42,0.82,0.46,0.11,0.35,1.0,0.47,0.7,1.0
jmule.csv,0.63,0.77,0.68,0.81,0.82,0.58,0.81,1.0,0.96,0.55,0.9,0.62,0.78,0.78,1.0,0.59,1.0,0.92,0.75,0.88
mbse.csv,0.45,0.5,0.08,0.3,0.75,0.5,0.56,0.71,0.82,0.55,0.5,0.79,0.79,0.62,0.49,0.21,0.67,0.65,0.5,0.96
mplayer-ce.csv,0.62,0.87,0.66,0.83,0.82,0.25,0.94,0.38,0.9,0.2,0.85,0.71,0.45,0.83,0.56,0.72,1.0,0.96,0.75,0.62
ng4j.csv,0.36,0.56,0.48,0.83,0.5,0.04,0.56,0.4,0.76,0.2,0.85,0.39,0.68,0.61,0.52,0.45,1.0,0.64,0.8,0.62
ns-3-dev-def-routing.csv,0.39,0.25,0.68,0.68,0.75,0.42,0.38,0.98,0.16,0.45,0.75,0.45,0.37,0.62,0.9,0.52,0.33,0.27,0.35,0.0
openxava.csv,0.36,0.46,0.08,0.06,0.2,0.38,0.81,0.11,0.51,0.8,0.2,0.44,0.42,0.27,0.2,0.14,0.67,0.25,0.45,0.92
phonon-vlc-mplayer.csv,0.26,0.56,0.72,0.78,0.43,0.04,0.56,0.57,0.57,0.3,0.7,0.45,0.6,0.63,0.53,0.49,1.0,0.55,0.45,0.0
qgis.csv,0.39,0.64,0.44,0.88,0.39,0.0,0.81,0.0,0.65,0.2,0.0,0.0,0.55,0.61,0.0,0.73,0.67,0.48,0.5,0.0
vars-redux.csv,0.62,0.58,0.7,0.48,0.68,0.21,0.88,0.97,0.71,0.85,0.55,0.68,0.55,0.6,0.84,0.34,0.67,0.56,0.6,0.75
xamj.csv,0.84,0.61,0.72,0.25,0.59,0.5,0.5,0.85,0.8,0.55,0.05,0.39,0.46,0.63,0.35,0.31,1.0,0.69,0.65,0.92
yafdotnet.csv,0.75,0.62,0.26,0.42,0.59,0.38,0.75,0.98,0.82,0.1,0.4,0.38,0.67,0.59,0.37,0.46,1.0,0.64,0.7,0.88
