,opennms.csv,phet.csv,e-bio-flow.csv,aten.csv,runuomondains.csv,exl.csv
e-bio-flow.csv,0.31,0.16,0.0,0.0,0.59,0.46
exl.csv,0.51,0.52,0.5,0.0,0.39,0.0
opennms.csv,0.0,0.14,0.12,0.0,0.27,0.31
phet.csv,0.16,0.0,0.5,0.0,0.41,0.0
runuomondains.csv,0.03,0.04,0.04,0.0,0.0,0.23
