,opennms.csv,phet.csv,e-bio-flow.csv,aten.csv,runuomondains.csv,exl.csv
e-bio-flow.csv,3.0,2.0,0.0,0.0,1.0,0.0
exl.csv,3.0,4.0,5.0,0.0,21.0,0.0
opennms.csv,0.0,4.0,1.0,0.0,14.0,1.0
phet.csv,0.0,0.0,0.0,0.0,7.0,53.0
runuomondains.csv,104.0,2.0,1.0,0.0,0.0,0.0
