,wgs-assembler.csv,nh3d.csv,jvcl.csv,blogentis.csv,m-m-m.csv,htmlunit.csv,emulemorph.csv
blogentis.csv,0.98,0.26,0.66,0.08,0.85,0.55,0.57
emulemorph.csv,1.0,1.0,1.0,1.0,1.0,1.0,0.33
htmlunit.csv,0.7,1.01,0.59,0.8,0.85,0.06,0.73
jvcl.csv,1.0,1.0,0.0,0.87,0.9,0.96,1.0
m-m-m.csv,0.7,0.83,0.84,0.89,0.0,0.9,0.96
nh3d.csv,1.0,0.0,1.0,1.0,1.0,1.0,1.0
wgs-assembler.csv,0.0,0.77,0.83,0.92,0.71,0.82,0.7
