,selenium.csv,cities3d.csv,levent.csv,xemeiah.csv,bwapi.csv,img-browse-sort.csv,somap.csv,pnotepad.csv
bwapi.csv,0.9,1.0,1.0,0.78,0.32,1.0,1.0,0.81
cities3d.csv,0.68,0.43,1.0,0.79,0.94,0.95,0.88,0.73
img-browse-sort.csv,0.53,0.55,0.45,0.47,0.84,0.3,1.03,0.46
levent.csv,0.49,0.71,0.38,0.86,0.91,0.48,1.01,1.0
pnotepad.csv,0.77,0.54,0.62,0.55,0.85,0.8,0.7,0.12
selenium.csv,0.47,0.44,0.59,0.49,0.9,0.51,0.69,0.66
somap.csv,0.74,0.99,1.0,0.93,0.81,0.77,0.17,0.7
xemeiah.csv,0.89,0.42,0.61,0.38,0.92,0.71,1.05,0.42
