,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.48,0.37,0.51,0.47,0.0,0.23,0.0,0.12,0.5,0.12,0.24,0.49,0.33,0.2,0.01,0.42,0.15
beast-mcmc.csv,0.3,0.29,0.0,0.29,0.42,0.23,0.15,0.5,0.25,0.12,0.41,0.29,0.36,0.29,0.1,0.5,0.65
bscwweasel.csv,0.02,0.04,0.03,0.0,0.16,0.05,0.06,0.0,0.08,0.06,0.09,0.03,0.08,0.07,0.01,0.17,0.08
codeblocks.csv,0.5,0.17,0.07,0.09,0.3,0.0,0.37,0.62,0.83,0.08,0.12,0.51,0.24,0.38,0.81,0.83,0.31
gamestone.csv,0.02,0.0,0.13,0.04,0.02,0.05,0.04,0.25,0.0,0.05,0.13,0.09,0.05,0.11,0.08,0.08,0.19
iaml.csv,0.74,0.31,0.6,0.37,0.42,0.51,0.46,0.5,0.58,0.38,0.01,0.6,0.54,0.69,0.58,0.54,0.73
jbasic.csv,0.13,0.1,0.11,0.17,0.26,0.08,0.05,0.12,0.0,0.03,0.07,0.11,0.17,0.16,0.35,0.04,0.31
modplug.csv,0.63,0.69,0.57,0.82,0.42,0.77,0.72,0.75,0.5,0.56,0.65,0.71,0.73,0.82,0.86,0.0,0.65
pdfedit.csv,0.22,0.08,0.25,0.08,0.0,0.13,0.39,0.25,0.17,0.42,0.45,0.43,0.27,0.28,0.05,0.08,0.46
redshell.csv,0.37,0.52,0.43,0.42,0.91,0.31,0.89,0.0,0.5,0.85,0.59,0.43,0.54,0.42,0.85,0.25,0.69
sabbu.csv,0.0,0.15,0.32,0.26,0.35,0.13,0.42,0.25,0.17,0.35,0.32,0.29,0.4,0.31,0.36,0.21,0.5
silvertree.csv,0.11,0.37,0.14,0.25,0.09,0.21,0.07,0.0,0.25,0.14,0.21,0.0,0.14,0.18,0.21,0.21,0.31
t-2.csv,0.89,0.88,0.77,0.68,0.77,0.85,0.67,0.75,1.0,0.74,0.81,0.54,0.0,0.73,0.96,0.54,0.62
xinity.csv,0.15,0.42,0.6,0.29,0.7,0.38,0.41,0.38,0.42,0.5,0.39,0.43,0.37,0.5,0.9,0.54,0.0
xreal.csv,0.0,0.02,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.04,0.04
zabbix.csv,0.87,0.67,0.78,0.49,0.67,0.79,0.61,0.88,0.58,0.79,0.91,0.91,0.94,0.71,0.01,0.79,0.96
zengine.csv,0.69,0.63,0.9,0.72,0.86,0.77,0.92,0.88,0.0,0.65,0.61,0.89,1.0,0.79,0.89,0.88,0.96
