,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.74,0.61,0.59,0.8,0.5,0.97,0.98,0.93,0.71,0.68,0.92,0.68,0.98,0.87,0.67,0.65,0.92
beast-mcmc.csv,0.59,0.76,0.69,0.75,0.58,0.51,0.76,0.54,0.87,0.58,0.66,0.62,0.56,0.67,0.91,0.5,0.37
bscwweasel.csv,0.5,0.5,0.92,0.94,0.92,0.89,0.96,0.91,0.5,0.83,0.94,0.0,0.98,0.92,0.5,0.86,0.5
codeblocks.csv,0.42,0.9,0.95,0.94,0.62,0.44,0.58,0.51,0.53,0.62,0.97,0.52,0.55,0.68,0.36,0.41,0.46
gamestone.csv,0.67,0.88,0.97,0.86,0.5,0.92,0.96,0.95,0.0,0.91,0.97,0.8,0.98,0.95,0.88,0.55,0.91
iaml.csv,0.51,0.52,0.41,0.66,0.59,0.44,0.49,0.52,0.35,0.54,0.57,0.41,0.44,0.45,0.45,0.48,0.35
jbasic.csv,0.55,0.78,0.97,0.79,0.62,0.65,0.95,0.95,0.88,0.59,0.97,0.82,0.83,0.97,0.57,0.9,0.67
modplug.csv,0.4,0.57,0.43,0.46,0.48,0.41,0.4,0.51,0.63,0.62,0.46,0.45,0.5,0.39,0.4,0.43,0.37
pdfedit.csv,0.47,0.8,0.64,0.93,0.51,0.65,0.65,0.54,0.54,0.45,0.51,0.43,0.56,0.64,0.96,0.69,0.37
redshell.csv,0.47,0.63,0.54,0.51,0.35,0.46,0.38,0.47,0.53,0.49,0.51,0.48,0.47,0.58,0.35,0.73,0.36
sabbu.csv,0.54,0.89,0.57,0.67,0.65,0.61,0.63,0.64,0.64,0.71,0.66,0.61,0.57,0.69,0.6,0.54,0.43
silvertree.csv,0.75,0.65,0.98,0.97,0.94,0.57,0.97,0.81,0.57,0.65,0.82,0.58,0.99,0.83,0.96,0.81,0.68
t-2.csv,0.62,0.51,0.45,0.65,0.45,0.58,0.53,0.64,0.64,0.6,0.49,0.63,0.99,0.47,0.41,0.53,0.44
xinity.csv,0.57,0.39,0.46,0.71,0.45,0.41,0.71,0.47,0.32,0.53,0.59,0.4,0.69,0.47,0.31,0.46,0.41
xreal.csv,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.88,0.0,0.95,0.0,0.0,0.0,0.8,0.0,0.0,0.5
zabbix.csv,0.47,0.56,0.37,0.57,0.39,0.45,0.46,0.46,0.44,0.47,0.45,0.4,0.45,0.44,0.67,0.41,0.3
zengine.csv,0.38,0.38,0.34,0.4,0.35,0.4,0.35,0.41,0.41,0.42,0.39,0.36,0.44,0.39,0.32,0.37,0.29
