,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,1.0,1.0,0.82,0.13,0.82,0.99,0.77
fluent-nhibernate.csv,1.0,0.84,0.4,0.79,0.69,0.52,0.2
geogebra.csv,0.54,0.79,0.39,0.82,0.64,0.43,0.36
hibernate.csv,0.82,0.85,0.95,0.51,0.56,0.5,0.89
jasperreports.csv,0.76,0.75,0.13,0.77,0.68,0.86,0.61
kvs.csv,0.37,0.7,0.5,0.56,0.69,0.61,0.89
phet.csv,0.89,0.48,0.98,0.77,0.89,0.93,1.01
