,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.01,0.13,0.13,0.14,0.03,0.05
fluent-nhibernate.csv,0.0,0.33,0.11,0.26,0.23,0.31,0.19
geogebra.csv,0.2,0.24,0.18,0.32,0.26,0.23,0.21
hibernate.csv,0.33,0.65,0.95,0.45,0.3,0.3,0.89
jasperreports.csv,0.75,0.71,0.13,0.16,0.27,0.85,0.5
kvs.csv,0.21,0.44,0.2,0.24,0.33,0.39,0.12
phet.csv,0.88,0.28,0.2,0.58,0.65,0.71,0.58
