,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.71,0.0,0.2,0.59
emftriple.csv,0.19,0.54,0.0,0.26
fluent-nhibernate.csv,0.74,0.0,0.52,0.45
gpsmid.csv,0.79,0.14,0.37,0.46
