,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.64,0.7,0.24,0.52,0.9,0.46,0.64,0.0,0.26
ikvm.csv,0.61,0.03,0.05,0.19,0.07,0.11,0.49,0.17,0.06
lazarus-ccr.csv,0.0,0.53,0.48,0.83,0.68,0.34,0.66,0.67,0.61
les-indemodables.csv,0.68,0.2,0.05,0.11,0.22,0.0,0.12,0.17,0.13
metacosm.csv,0.54,0.33,0.29,0.24,0.19,0.26,0.35,0.0,0.0
micomt.csv,0.79,0.6,0.81,0.27,0.02,0.43,0.55,0.33,0.74
ontomorphtab.csv,0.5,0.73,0.0,0.56,0.47,0.63,0.49,0.67,0.77
tradelink.csv,0.14,0.2,0.05,0.11,0.1,0.26,0.0,0.17,0.26
xuggle.csv,0.36,0.27,0.33,0.01,0.54,0.94,0.6,0.5,0.68
