,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.41,0.42,0.48,0.49,0.44,0.43,0.47,0.3,0.9
ikvm.csv,0.48,0.57,0.78,0.87,0.83,0.88,0.53,0.33,0.89
lazarus-ccr.csv,0.58,0.56,0.48,0.57,0.51,0.97,0.47,0.36,0.47
les-indemodables.csv,0.53,0.75,0.7,0.96,0.62,0.61,0.93,0.75,0.88
metacosm.csv,0.42,0.56,0.56,0.68,0.72,0.5,0.57,0.35,0.5
micomt.csv,0.42,0.53,0.48,0.81,0.92,0.57,0.47,0.75,0.47
ontomorphtab.csv,0.34,0.36,0.44,0.52,0.55,0.49,0.55,0.36,0.39
tradelink.csv,0.86,0.89,0.75,0.98,0.92,0.57,0.95,0.67,0.72
xuggle.csv,0.71,0.61,0.87,0.98,0.56,0.53,0.48,0.34,0.55
