,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.0,1.0,2.0,4.0,1.0,0.0,15.0
flexpay.csv,2.0,1.0,1.0,6.0,5.0,0.0,11.0
gabel.csv,0.0,2.0,10.0,0.0,3.0,0.0,8.0
genoviz.csv,0.0,1.0,5.0,4.0,2.0,0.0,0.0
img-browse-sort.csv,0.0,1.0,3.0,2.0,1.0,0.0,12.0
ontomorphtab.csv,0.0,1.0,1.0,9.0,2.0,0.0,10.0
passwordsafe.csv,1.0,1.0,2.0,2.0,0.0,0.0,12.0
