,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.49,0.41,0.61,0.37,0.44,0.6,0.67
flexpay.csv,0.64,1.0,0.59,0.33,0.8,0.71,0.42
gabel.csv,0.55,0.92,0.68,0.27,0.51,0.69,0.41
genoviz.csv,0.69,0.81,0.7,0.31,0.92,0.84,0.04
img-browse-sort.csv,0.42,0.95,0.62,0.46,0.3,0.47,0.64
ontomorphtab.csv,0.42,0.73,0.61,0.4,0.6,0.48,0.58
passwordsafe.csv,0.53,0.66,0.66,0.39,0.43,0.35,0.61
