,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.75,0.87,0.26,0.18,0.5,0.43,0.14
flexpay.csv,0.81,0.75,0.27,0.23,0.26,0.36,0.21
gabel.csv,0.89,0.56,0.26,0.24,0.47,0.82,0.2
genoviz.csv,0.85,0.72,0.2,0.26,0.33,1.0,0.71
img-browse-sort.csv,0.82,0.75,0.21,0.15,0.59,0.6,0.15
ontomorphtab.csv,0.85,0.79,0.22,0.17,0.33,0.53,0.16
passwordsafe.csv,0.85,0.79,0.19,0.18,0.53,0.65,0.13
