,recall,precision,pf,wins
atlc.csv,0.57,0.38,0.6,4
aubit4gl.csv,0.08,0.5,0.03,17
ipfilter.csv,0.83,0.32,0.81,0
jmol.csv,0.79,0.37,0.73,3
liferea.csv,0.52,0.48,0.34,16
miranda-icq.csv,0.59,0.38,0.42,8
moving-pictures.csv,0.44,0.44,0.25,12
opensim4opencog.csv,0.61,0.49,0.45,15
pclasses.csv,0.14,0.38,0.16,7
pfaedit.csv,0.38,0.38,0.22,9
plearn.csv,0.33,0.33,0.3,5
psrchive.csv,0.59,0.48,0.53,10
re2c.csv,0.34,0.36,0.32,6
rockbox.csv,0.38,0.45,0.23,13
theresa.csv,0.46,0.46,0.33,11
tktoolkit.csv,0.76,0.35,0.77,1
tzod.csv,0.63,0.5,0.5,14
yaprm.csv,0.33,0.55,0.16,18
zemljanka.csv,0.86,0.37,0.83,2
