,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.39,0.38,1.0,0.77,0.12,0.7
bullet.csv,0.31,0.45,0.36,1.0,0.12,0.74
openintents.csv,0.08,1.0,0.37,0.85,0.12,0.8
pokenetonline.csv,0.31,0.46,0.35,0.78,0.13,1.0
tktoolkit.csv,0.36,0.3,0.2,0.76,1.0,0.5
zealos.csv,0.97,0.42,0.31,0.8,0.13,0.73
