,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.33,0.48,0.0,0.22,0.08,0.31,0.11,0.48,0.88,0.21,0.26,0.52,0.31,0.35,0.62,0.06
customsagetv.csv,0.17,0.28,0.0,0.0,0.0,0.0,0.13,0.0,0.12,0.24,0.05,0.0,0.32,0.09,0.27,1.0
fluidium.csv,0.31,0.58,0.29,0.42,0.33,0.19,0.54,0.41,0.11,0.27,0.39,0.35,0.38,0.98,0.38,0.57
guineu.csv,0.94,0.27,0.88,0.3,0.25,0.13,0.24,0.48,0.29,0.29,0.58,0.38,0.39,0.19,0.45,0.46
inkscape.csv,0.33,0.35,0.13,0.3,0.12,0.27,0.99,0.36,0.31,0.4,0.31,0.38,0.46,0.49,0.34,0.14
mpqc.csv,0.31,0.19,0.09,0.0,0.1,0.82,0.11,0.46,0.16,0.18,0.72,0.51,0.27,0.42,0.15,0.63
nsis.csv,0.42,0.49,0.8,0.21,0.28,0.26,0.71,0.54,0.34,0.43,1.0,0.8,0.47,0.6,0.67,0.74
octave.csv,0.52,0.5,0.76,0.34,0.98,0.11,0.58,0.52,0.32,0.31,0.23,0.54,0.53,0.21,0.68,0.73
owfs.csv,0.55,0.28,0.5,0.95,0.13,0.0,0.19,0.45,0.5,0.25,0.09,0.27,0.61,0.08,0.48,0.64
owlib.csv,0.53,0.98,0.82,0.36,0.25,0.16,0.41,0.66,0.27,0.36,0.89,0.62,0.62,0.54,0.75,0.73
pamguard.csv,0.45,0.38,0.88,0.31,0.36,0.34,0.28,0.42,0.32,0.2,0.51,0.37,0.56,0.35,0.97,0.5
prelude.csv,0.5,0.56,0.99,0.34,0.31,0.22,0.74,0.65,0.39,0.36,0.72,0.85,0.61,0.39,0.71,0.77
robocode.csv,0.49,0.38,0.64,0.34,0.33,0.12,0.55,0.95,0.29,0.39,0.52,0.33,0.61,0.49,0.49,0.67
uwom-server.csv,0.43,0.29,0.17,0.32,0.06,0.05,0.29,0.55,0.32,0.95,0.21,0.23,0.45,0.34,0.46,0.55
zengine.csv,0.45,0.56,0.9,0.25,0.38,0.3,0.74,0.63,0.39,0.39,0.71,0.97,0.67,0.5,0.75,0.34
zildo.csv,0.53,0.42,0.48,0.31,0.15,0.37,0.29,0.42,0.46,0.27,0.46,0.38,1.0,0.21,0.64,0.13
