,recall,precision,pf,pci_20,ifa,wins
acdk.csv,0.645,0.49,0.29000000000000004,0.49,2.0,15
alpine.csv,0.87,0.375,0.7,0.45999999999999996,4.0,11
autowikibrowser.csv,0.625,0.385,0.49,0.36,3.0,8
critterding.csv,0.85,0.325,0.8200000000000001,0.445,4.5,7
firebird.csv,0.79,0.405,0.5700000000000001,0.405,2.0,13
fmri-dmt.csv,0.55,0.22,0.72,0.63,3.0,2
genecys.csv,0.8200000000000001,0.30000000000000004,0.83,0.45,3.5,4
hydrogen.csv,1.0,0.365,1.0,0.41000000000000003,4.5,6
jcae.csv,0.35,0.5900000000000001,0.16,0.675,1.0,18
kftpgrabber.csv,0.255,0.54,0.14500000000000002,0.755,1.0,17
libarchive.csv,0.735,0.4,0.51,0.36,2.0,12
mimosa.csv,0.91,0.365,0.81,0.47,3.5,10
monetdb.csv,0.365,0.51,0.165,0.615,2.0,16
nosleepsoftware.csv,0.02,0.08499999999999999,0.05500000000000001,0.535,13.0,1
openmsx.csv,0.49,0.2,0.505,0.555,5.0,3
quarkplayer.csv,0.1,0.16,0.16999999999999998,0.92,5.5,9
riff-evolve.csv,0.675,0.47,0.315,0.43,1.5,14
virtuoso.csv,0.9,0.315,0.9,0.425,3.0,5
xined.csv,0.0,0.0,0.0,0.0,115.5,0
zoolib.csv,0.62,0.53,0.28500000000000003,0.65,1.0,19
