,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.47,0.6,0.75,0.53,0.52,0.44,0.55,0.53
etics.csv,0.36,0.6,0.9,0.56,0.52,0.74,0.62,0.63
genecys.csv,0.9,0.89,0.63,0.84,0.42,0.85,0.66,0.92
kvs.csv,0.54,0.84,0.34,0.76,0.98,0.66,0.76,0.74
mcore3d.csv,0.69,0.53,0.79,0.64,0.8,0.83,0.6,0.54
miranda.csv,0.71,0.77,0.8,0.57,0.81,0.92,0.65,0.49
ogrehg.csv,0.47,0.63,0.82,0.46,0.4,0.58,0.62,0.7
passwordsafe.csv,0.83,0.69,0.84,0.53,0.45,0.52,0.42,0.76
