,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,4.0,0.0,15.0,5.0,0.0,1.0,2.0,1.0
etics.csv,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0
genecys.csv,0.0,0.0,9.0,1.0,0.0,1.0,0.0,3.0
kvs.csv,4.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0
mcore3d.csv,0.0,0.0,14.0,6.0,2.0,0.0,5.0,0.0
miranda.csv,3.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0
ogrehg.csv,5.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0
passwordsafe.csv,0.0,2.0,7.0,1.0,0.0,1.0,0.0,3.0
